counter,seconds,micro seconds,local clock [ns]
125,1627158638,801894,6300000
126,1627158639,3841,6350000
127,1627158639,209076,6400000
128,1627158639,409426,6450000
129,1627158639,614688,6500000
130,1627158639,816657,6550000
131,1627158640,16939,6600000
132,1627158640,222183,6650000
133,1627158640,426891,6700000
134,1627158640,629382,6750000
135,1627158640,831864,6800000
136,1627158641,34422,6850000
137,1627158641,236943,6900000
138,1627158641,439451,6950000
139,1627158641,641935,7000000
140,1627158641,844415,7050000
141,1627158642,44990,7100000
142,1627158642,248696,7150000
143,1627158642,451117,7200000
144,1627158642,653512,7250000
145,1627158642,856027,7300000
146,1627158643,58327,7350000
147,1627158643,260788,7400000
148,1627158643,463195,7450000
149,1627158643,665665,7500000
150,1627158643,868295,7550000
151,1627158644,72065,7600000
152,1627158644,275812,7650000
153,1627158644,479973,7700000
154,1627158644,685112,7750000
155,1627158644,885909,7800000
156,1627158645,91099,7850000
157,1627158645,296289,7900000
158,1627158645,497468,7950000
159,1627158645,702655,8000000
160,1627158645,907851,8050000
161,1627158646,110807,8100000
162,1627158646,316067,8150000
163,1627158646,518756,8200000
164,1627158646,723968,8250000
165,1627158646,927516,8300000
166,1627158647,132613,8350000
167,1627158647,337801,8400000
168,1627158647,543037,8450000
169,1627158647,747632,8500000
170,1627158647,951761,8550000
171,1627158648,156999,8600000
172,1627158648,359040,8650000
173,1627158648,564259,8700000
174,1627158648,769490,8750000
175,1627158648,970946,8800000
176,1627158649,175135,8850000
177,1627158649,380346,8900000
178,1627158649,585614,8950000
179,1627158649,790236,9000000
180,1627158649,995461,9050000
181,1627158650,200698,9100000
182,1627158650,405930,9150000
183,1627158650,611166,9200000
184,1627158650,814770,9250000
185,1627158651,19939,9300000
186,1627158651,220359,9350000
187,1627158651,425587,9400000
188,1627158651,627386,9450000
189,1627158651,832482,9500000
190,1627158652,37631,9550000
191,1627158652,242878,9600000
192,1627158652,448109,9650000
193,1627158652,648157,9700000
194,1627158652,853398,9750000
195,1627158653,58652,9800000
196,1627158653,262126,9850000
197,1627158653,467372,9900000
198,1627158653,669812,9950000
199,1627158653,872163,10000000
200,1627158654,74663,10050000
201,1627158654,277247,10100000
202,1627158654,477454,10150000
203,1627158654,681387,10200000
204,1627158654,883977,10250000
205,1627158655,85633,10300000
206,1627158655,288016,10350000
207,1627158655,490406,10400000
208,1627158655,692866,10450000
209,1627158655,895216,10500000
210,1627158656,97524,10550000
211,1627158656,299467,10600000
212,1627158656,502020,10650000
213,1627158656,703780,10700000
214,1627158656,906227,10750000
215,1627158657,108572,10800000
216,1627158657,312481,10850000
217,1627158657,513215,10900000
218,1627158657,716500,10950000
219,1627158657,916895,11000000
220,1627158658,118456,11050000
221,1627158658,320841,11100000
222,1627158658,523321,11150000
223,1627158658,725760,11200000
224,1627158658,928122,11250000
225,1627158659,130410,11300000
226,1627158659,335560,11350000
227,1627158659,540715,11400000
228,1627158659,745944,11450000
229,1627158659,949303,11500000
230,1627158660,151876,11550000
231,1627158660,357034,11600000
232,1627158660,562235,11650000
233,1627158660,767401,11700000
234,1627158660,972586,11750000
235,1627158661,177363,11800000
236,1627158661,377553,11850000
237,1627158661,578288,11900000
238,1627158661,779498,11950000
239,1627158661,979865,12000000
240,1627158662,183725,12050000
241,1627158662,386689,12100000
242,1627158662,586963,12150000
243,1627158662,787020,12200000
244,1627158662,991798,12250000
245,1627158663,195012,12300000
246,1627158663,398850,12350000
247,1627158663,600735,12400000
248,1627158663,801236,12450000
249,1627158664,2837,12500000
250,1627158664,203625,12550000
251,1627158664,406175,12600000
252,1627158664,610408,12650000
253,1627158664,812131,12700000
254,1627158665,12867,12750000
255,1627158665,218063,12800000
256,1627158665,418464,12850000
257,1627158665,623640,12900000
258,1627158665,827476,12950000
259,1627158666,27611,13000000
260,1627158666,227989,13050000
261,1627158666,428952,13100000
262,1627158666,631875,13150000
263,1627158666,832778,13200000
264,1627158667,33325,13250000
265,1627158667,236230,13300000
266,1627158667,440548,13350000
267,1627158667,645173,13400000
268,1627158667,849950,13450000
269,1627158668,52804,13500000
270,1627158668,256568,13550000
271,1627158668,456816,13600000
272,1627158668,662008,13650000
273,1627158668,862418,13700000
274,1627158669,62904,13750000
275,1627158669,263364,13800000
276,1627158669,464583,13850000
277,1627158669,667337,13900000
278,1627158669,868065,13950000
279,1627158670,73213,14000000
280,1627158670,277245,14050000
281,1627158670,478055,14100000
282,1627158670,679986,14150000
283,1627158670,884256,14200000
284,1627158671,88992,14250000
285,1627158671,291609,14300000
286,1627158671,492747,14350000
287,1627158671,697083,14400000
288,1627158671,902269,14450000
289,1627158672,103264,14500000
290,1627158672,307690,14550000
291,1627158672,512867,14600000
292,1627158672,716655,14650000
293,1627158672,924164,14700000
294,1627158673,125968,14750000
295,1627158673,327044,14800000
296,1627158673,531297,14850000
297,1627158673,733799,14900000
298,1627158673,936053,14950000
299,1627158674,139498,15000000
300,1627158674,344713,15050000
301,1627158674,548585,15100000
302,1627158674,749406,15150000
303,1627158674,950236,15200000
304,1627158675,153932,15250000
305,1627158675,357549,15300000
306,1627158675,561643,15350000
307,1627158675,765668,15400000
308,1627158675,965838,15450000
309,1627158676,169979,15500000
310,1627158676,374386,15550000
311,1627158676,575319,15600000
312,1627158676,776129,15650000
313,1627158676,977459,15700000
314,1627158677,181222,15750000
315,1627158677,382082,15800000
316,1627158677,584511,15850000
317,1627158677,789270,15900000
318,1627158677,991239,15950000
319,1627158678,195639,16000000
320,1627158678,395895,16050000
321,1627158678,598660,16100000
322,1627158678,799078,16150000
323,1627158678,999240,16200000
324,1627158679,204393,16250000
325,1627158679,407728,16300000
326,1627158679,609218,16350000
327,1627158679,813895,16400000
328,1627158680,14753,16450000
329,1627158680,215410,16500000
330,1627158680,415555,16550000
331,1627158680,616740,16600000
332,1627158680,816914,16650000
333,1627158681,22090,16700000
334,1627158681,222233,16750000
335,1627158681,427309,16800000
336,1627158681,630345,16850000
337,1627158681,835214,16900000
338,1627158682,38338,16950000
339,1627158682,241594,17000000
340,1627158682,446075,17050000
341,1627158682,646193,17100000
342,1627158682,850325,17150000
343,1627158683,51861,17200000
344,1627158683,255865,17250000
345,1627158683,459846,17300000
346,1627158683,660831,17350000
347,1627158683,865645,17400000
348,1627158684,68676,17450000
349,1627158684,270246,17500000
350,1627158684,471972,17550000
351,1627158684,672279,17600000
352,1627158684,872467,17650000
353,1627158685,76973,17700000
354,1627158685,282190,17750000
355,1627158685,485636,17800000
356,1627158685,686094,17850000
357,1627158685,886350,17900000
358,1627158686,86853,17950000
359,1627158686,287647,18000000
360,1627158686,487763,18050000
361,1627158686,688064,18100000
362,1627158686,891174,18150000
363,1627158687,95027,18200000
364,1627158687,298984,18250000
365,1627158687,503420,18300000
366,1627158687,703842,18350000
367,1627158687,904934,18400000
368,1627158688,106777,18450000
369,1627158688,308392,18500000
370,1627158688,509192,18550000
371,1627158688,709444,18600000
372,1627158688,914631,18650000
373,1627158689,116551,18700000
374,1627158689,316660,18750000
375,1627158689,516805,18800000
376,1627158689,720352,18850000
377,1627158689,921768,18900000
378,1627158690,126437,18950000
379,1627158690,330675,19000000
380,1627158690,532969,19050000
381,1627158690,734016,19100000
382,1627158690,936517,19150000
383,1627158691,141257,19200000
384,1627158691,342331,19250000
385,1627158691,542771,19300000
386,1627158691,747205,19350000
387,1627158691,950982,19400000
388,1627158692,156146,19450000
389,1627158692,359651,19500000
390,1627158692,560065,19550000
391,1627158692,760202,19600000
392,1627158692,965011,19650000
393,1627158693,165097,19700000
394,1627158693,369398,19750000
395,1627158693,574524,19800000
396,1627158693,776470,19850000
397,1627158693,976805,19900000
398,1627158694,177556,19950000
399,1627158694,377884,20000000
400,1627158694,583086,20050000
401,1627158694,787386,20100000
402,1627158694,992555,20150000
403,1627158695,197046,20200000
404,1627158695,401881,20250000
405,1627158695,602752,20300000
406,1627158695,802845,20350000
407,1627158696,4967,20400000
408,1627158696,210122,20450000
409,1627158696,415293,20500000
410,1627158696,619069,20550000
411,1627158696,822601,20600000
412,1627158697,27614,20650000
413,1627158697,232777,20700000
414,1627158697,436135,20750000
415,1627158697,636760,20800000
416,1627158697,837105,20850000
417,1627158698,37252,20900000
418,1627158698,239132,20950000
419,1627158698,439214,21000000
420,1627158698,644402,21050000
421,1627158698,845498,21100000
422,1627158699,50639,21150000
423,1627158699,253659,21200000
424,1627158699,454999,21250000
425,1627158699,659679,21300000
426,1627158699,861510,21350000
427,1627158700,63415,21400000
428,1627158700,264632,21450000
429,1627158700,468876,21500000
430,1627158700,672671,21550000
431,1627158700,873404,21600000
432,1627158701,77818,21650000
433,1627158701,279793,21700000
434,1627158701,483616,21750000
435,1627158701,687857,21800000
436,1627158701,889277,21850000
437,1627158702,89506,21900000
438,1627158702,289967,21950000
439,1627158702,493085,22000000
440,1627158702,697054,22050000
441,1627158702,899038,22100000
442,1627158703,101469,22150000
443,1627158703,305451,22200000
444,1627158703,507510,22250000
445,1627158703,709531,22300000
446,1627158703,913490,22350000
447,1627158704,114146,22400000
448,1627158704,316458,22450000
449,1627158704,520965,22500000
450,1627158704,722885,22550000
451,1627158704,926895,22600000
452,1627158705,131619,22650000
453,1627158705,332721,22700000
454,1627158705,533259,22750000
455,1627158705,733488,22800000
456,1627158705,934999,22850000
457,1627158706,138013,22900000
458,1627158706,339220,22950000
459,1627158706,539283,23000000
460,1627158706,742438,23050000
461,1627158706,946168,23100000
462,1627158707,146850,23150000
463,1627158707,348144,23200000
464,1627158707,552039,23250000
465,1627158707,754406,23300000
466,1627158707,958573,23350000
467,1627158708,163583,23400000
468,1627158708,364358,23450000
469,1627158708,564480,23500000
470,1627158708,768549,23550000
471,1627158708,970931,23600000
472,1627158709,171129,23650000
473,1627158709,372786,23700000
474,1627158709,572838,23750000
475,1627158709,776756,23800000
476,1627158709,980035,23850000
477,1627158710,181157,23900000
478,1627158710,385992,23950000
479,1627158710,591147,24000000
480,1627158710,796344,24050000
481,1627158710,997327,24100000
482,1627158711,198624,24150000
483,1627158711,402677,24200000
484,1627158711,606709,24250000
485,1627158711,807393,24300000
486,1627158712,8716,24350000
487,1627158712,213926,24400000
488,1627158712,415505,24450000
489,1627158712,616906,24500000
490,1627158712,821541,24550000
491,1627158713,22230,24600000
492,1627158713,223483,24650000
493,1627158713,424337,24700000
494,1627158713,626087,24750000
495,1627158713,831261,24800000
496,1627158714,34886,24850000
497,1627158714,238288,24900000
498,1627158714,443207,24950000
499,1627158714,646205,25000000
500,1627158714,851349,25050000
501,1627158715,55347,25100000
502,1627158715,258687,25150000
503,1627158715,463898,25200000
504,1627158715,666526,25250000
505,1627158715,871708,25300000
506,1627158716,72520,25350000
507,1627158716,274683,25400000
508,1627158716,477414,25450000
509,1627158716,681402,25500000
510,1627158716,885141,25550000
511,1627158717,89613,25600000
512,1627158717,294833,25650000
513,1627158717,498071,25700000
514,1627158717,699546,25750000
515,1627158717,902371,25800000
516,1627158718,104184,25850000
517,1627158718,309351,25900000
518,1627158718,511133,25950000
519,1627158718,711371,26000000
520,1627158718,916577,26050000
521,1627158719,120567,26100000
522,1627158719,323769,26150000
523,1627158719,526026,26200000
524,1627158719,728478,26250000
525,1627158719,930825,26300000
526,1627158720,132919,26350000
527,1627158720,336703,26400000
528,1627158720,538971,26450000
529,1627158720,739938,26500000
530,1627158720,945032,26550000
531,1627158721,145153,26600000
532,1627158721,350391,26650000
533,1627158721,554797,26700000
534,1627158721,754965,26750000
535,1627158721,956355,26800000
536,1627158722,161515,26850000
537,1627158722,361607,26900000
538,1627158722,566802,26950000
539,1627158722,770645,27000000
540,1627158722,973786,27050000
541,1627158723,176696,27100000
542,1627158723,381682,27150000
543,1627158723,586786,27200000
544,1627158723,790058,27250000
545,1627158723,990589,27300000
546,1627158724,190989,27350000
547,1627158724,391467,27400000
548,1627158724,591940,27450000
549,1627158724,795977,27500000
550,1627158725,882,27550000
551,1627158725,204420,27600000
552,1627158725,408881,27650000
553,1627158725,610794,27700000
554,1627158725,813932,27750000
555,1627158726,16978,27800000
556,1627158726,220489,27850000
557,1627158726,421226,27900000
558,1627158726,625402,27950000
559,1627158726,826008,28000000
560,1627158727,30018,28050000
561,1627158727,234458,28100000
562,1627158727,437093,28150000
563,1627158727,639147,28200000
564,1627158727,843654,28250000
565,1627158728,48248,28300000
566,1627158728,251884,28350000
567,1627158728,456152,28400000
568,1627158728,656547,28450000
569,1627158728,860524,28500000
570,1627158729,61193,28550000
571,1627158729,264774,28600000
572,1627158729,468765,28650000
573,1627158729,671481,28700000
574,1627158729,872554,28750000
575,1627158730,72656,28800000
576,1627158730,274799,28850000
577,1627158730,477877,28900000
578,1627158730,680359,28950000
579,1627158730,880972,29000000
580,1627158731,81833,29050000
581,1627158731,282813,29100000
582,1627158731,487036,29150000
583,1627158731,689627,29200000
584,1627158731,892354,29250000
585,1627158732,94877,29300000
586,1627158732,297353,29350000
587,1627158732,498108,29400000
588,1627158732,698812,29450000
589,1627158732,899058,29500000
590,1627158733,104258,29550000
591,1627158733,309456,29600000
592,1627158733,509738,29650000
593,1627158733,714550,29700000
594,1627158733,918123,29750000
595,1627158734,123053,29800000
596,1627158734,326846,29850000
597,1627158734,527234,29900000
598,1627158734,727694,29950000
599,1627158734,931807,30000000
600,1627158735,134632,30050000
601,1627158735,337086,30100000
602,1627158735,539036,30150000
603,1627158735,744164,30200000
604,1627158735,945040,30250000
605,1627158736,149004,30300000
606,1627158736,353038,30350000
607,1627158736,555297,30400000
608,1627158736,758072,30450000
609,1627158736,961758,30500000
610,1627158737,164080,30550000
611,1627158737,366444,30600000
612,1627158737,568841,30650000
613,1627158737,769986,30700000
614,1627158737,972470,30750000
615,1627158738,176332,30800000
616,1627158738,379484,30850000
617,1627158738,584676,30900000
618,1627158738,784911,30950000
619,1627158738,989948,31000000
620,1627158739,192434,31050000
621,1627158739,393185,31100000
622,1627158739,593646,31150000
623,1627158739,793785,31200000
624,1627158739,993912,31250000
625,1627158740,194022,31300000
626,1627158740,394244,31350000
627,1627158740,596956,31400000
628,1627158740,799286,31450000
629,1627158741,1715,31500000
630,1627158741,204065,31550000
631,1627158741,407982,31600000
632,1627158741,610045,31650000
633,1627158741,813003,31700000
634,1627158742,16098,31750000
635,1627158742,217981,31800000
636,1627158742,421002,31850000
637,1627158742,626216,31900000
638,1627158742,826798,31950000
639,1627158743,28972,32000000
640,1627158743,229171,32050000
641,1627158743,431617,32100000
642,1627158743,634291,32150000
643,1627158743,839437,32200000
644,1627158744,39943,32250000
645,1627158744,244602,32300000
646,1627158744,447309,32350000
647,1627158744,648897,32400000
648,1627158744,849315,32450000
649,1627158745,51046,32500000
650,1627158745,256028,32550000
651,1627158745,460646,32600000
652,1627158745,663731,32650000
653,1627158745,866921,32700000
654,1627158746,67788,32750000
655,1627158746,268076,32800000
656,1627158746,473197,32850000
657,1627158746,674232,32900000
658,1627158746,875043,32950000
659,1627158747,79625,33000000
660,1627158747,282731,33050000
661,1627158747,486534,33100000
662,1627158747,690901,33150000
663,1627158747,895592,33200000
664,1627158748,100218,33250000
665,1627158748,301708,33300000
666,1627158748,502413,33350000
667,1627158748,704004,33400000
668,1627158748,905546,33450000
669,1627158749,110461,33500000
670,1627158749,312193,33550000
671,1627158749,515503,33600000
672,1627158749,720673,33650000
673,1627158749,921088,33700000
674,1627158750,126041,33750000
675,1627158750,329361,33800000
676,1627158750,529418,33850000
677,1627158750,729547,33900000
678,1627158750,929650,33950000
679,1627158751,130131,34000000
680,1627158751,331767,34050000
681,1627158751,535586,34100000
682,1627158751,739712,34150000
683,1627158751,940755,34200000
684,1627158752,142941,34250000
685,1627158752,345453,34300000
686,1627158752,547107,34350000
687,1627158752,747505,34400000
688,1627158752,949933,34450000
689,1627158753,150926,34500000
690,1627158753,351048,34550000
691,1627158753,551389,34600000
692,1627158753,752041,34650000
693,1627158753,956084,34700000
694,1627158754,160318,34750000
695,1627158754,360996,34800000
696,1627158754,561225,34850000
697,1627158754,761692,34900000
698,1627158754,962517,34950000
699,1627158755,163911,35000000
700,1627158755,365289,35050000
701,1627158755,569211,35100000
702,1627158755,769740,35150000
703,1627158755,970055,35200000
704,1627158756,170616,35250000
705,1627158756,375792,35300000
706,1627158756,579547,35350000
707,1627158756,784355,35400000
708,1627158756,986944,35450000
709,1627158757,187408,35500000
710,1627158757,392213,35550000
711,1627158757,597436,35600000
712,1627158757,799105,35650000
713,1627158758,2408,35700000
714,1627158758,202722,35750000
715,1627158758,406707,35800000
716,1627158758,607571,35850000
717,1627158758,807785,35900000
718,1627158759,11531,35950000
719,1627158759,216681,36000000
720,1627158759,420456,36050000
721,1627158759,624618,36100000
722,1627158759,827362,36150000
723,1627158760,32486,36200000
724,1627158760,237387,36250000
725,1627158760,437608,36300000
726,1627158760,637958,36350000
727,1627158760,838441,36400000
728,1627158761,40283,36450000
729,1627158761,242661,36500000
730,1627158761,447839,36550000
731,1627158761,650334,36600000
732,1627158761,854931,36650000
733,1627158762,56802,36700000
734,1627158762,261990,36750000
735,1627158762,466630,36800000
736,1627158762,667186,36850000
737,1627158762,872044,36900000
738,1627158763,72636,36950000
739,1627158763,277369,37000000
740,1627158763,481371,37050000
741,1627158763,681664,37100000
742,1627158763,886039,37150000
743,1627158764,91231,37200000
744,1627158764,294420,37250000
745,1627158764,494688,37300000
746,1627158764,697484,37350000
747,1627158764,901996,37400000
748,1627158765,106644,37450000
749,1627158765,309100,37500000
750,1627158765,511456,37550000
751,1627158765,715223,37600000
752,1627158765,917320,37650000
753,1627158766,117825,37700000
754,1627158766,318198,37750000
755,1627158766,520606,37800000
756,1627158766,724188,37850000
757,1627158766,928158,37900000
758,1627158767,129298,37950000
759,1627158767,331830,38000000
760,1627158767,536742,38050000
761,1627158767,737204,38100000
762,1627158767,940805,38150000
763,1627158768,143551,38200000
764,1627158768,348377,38250000
765,1627158768,552337,38300000
766,1627158768,755838,38350000
767,1627158768,961019,38400000
768,1627158769,166210,38450000
769,1627158769,369042,38500000
770,1627158769,572993,38550000
771,1627158769,777989,38600000
772,1627158769,978694,38650000
773,1627158770,181308,38700000
774,1627158770,386387,38750000
775,1627158770,586466,38800000
776,1627158770,791630,38850000
777,1627158770,994578,38900000
778,1627158771,194781,38950000
779,1627158771,395518,39000000
780,1627158771,600758,39050000
781,1627158771,802335,39100000
782,1627158772,4544,39150000
783,1627158772,206900,39200000
784,1627158772,409162,39250000
785,1627158772,612652,39300000
786,1627158772,816841,39350000
787,1627158773,20972,39400000
788,1627158773,225537,39450000
789,1627158773,425791,39500000
790,1627158773,627305,39550000
791,1627158773,829811,39600000
792,1627158774,35117,39650000
793,1627158774,237935,39700000
794,1627158774,440440,39750000
795,1627158774,642324,39800000
796,1627158774,842885,39850000
797,1627158775,45417,39900000
798,1627158775,246732,39950000
799,1627158775,447145,40000000
800,1627158775,652338,40050000
801,1627158775,855723,40100000
802,1627158776,59158,40150000
803,1627158776,260635,40200000
804,1627158776,464787,40250000
805,1627158776,667784,40300000
806,1627158776,872861,40350000
807,1627158777,75356,40400000
808,1627158777,277380,40450000
809,1627158777,482157,40500000
810,1627158777,684609,40550000
811,1627158777,888248,40600000
812,1627158778,89502,40650000
813,1627158778,293665,40700000
814,1627158778,493845,40750000
815,1627158778,699011,40800000
816,1627158778,903848,40850000
817,1627158779,106601,40900000
818,1627158779,306732,40950000
819,1627158779,507567,41000000
820,1627158779,711569,41050000
821,1627158779,912555,41100000
822,1627158780,112700,41150000
823,1627158780,315640,41200000
824,1627158780,518020,41250000
825,1627158780,723034,41300000
826,1627158780,924840,41350000
827,1627158781,125096,41400000
828,1627158781,325267,41450000
829,1627158781,530448,41500000
830,1627158781,734783,41550000
831,1627158781,937841,41600000
832,1627158782,141282,41650000
833,1627158782,346394,41700000
834,1627158782,550000,41750000
835,1627158782,754998,41800000
836,1627158782,957384,41850000
837,1627158783,159615,41900000
838,1627158783,360764,41950000
839,1627158783,565918,42000000
840,1627158783,766455,42050000
841,1627158783,970037,42100000
842,1627158784,173763,42150000
843,1627158784,374759,42200000
844,1627158784,578249,42250000
845,1627158784,778667,42300000
846,1627158784,981381,42350000
847,1627158785,183880,42400000
848,1627158785,389070,42450000
849,1627158785,592063,42500000
850,1627158785,792664,42550000
851,1627158785,995571,42600000
852,1627158786,199324,42650000
853,1627158786,402454,42700000
854,1627158786,603386,42750000
855,1627158786,806674,42800000
856,1627158787,8460,42850000
857,1627158787,209489,42900000
858,1627158787,410445,42950000
859,1627158787,612121,43000000
860,1627158787,812912,43050000
861,1627158788,15395,43100000
862,1627158788,217532,43150000
863,1627158788,417687,43200000
864,1627158788,621130,43250000
865,1627158788,826066,43300000
866,1627158789,28854,43350000
867,1627158789,234042,43400000
868,1627158789,434186,43450000
869,1627158789,634863,43500000
870,1627158789,834976,43550000
871,1627158790,38747,43600000
872,1627158790,243159,43650000
873,1627158790,445753,43700000
874,1627158790,646126,43750000
875,1627158790,846541,43800000
876,1627158791,47703,43850000
877,1627158791,251889,43900000
878,1627158791,457022,43950000
879,1627158791,660488,44000000
880,1627158791,861311,44050000
881,1627158792,66523,44100000
882,1627158792,270379,44150000
883,1627158792,475392,44200000
884,1627158792,677623,44250000
885,1627158792,882816,44300000
886,1627158793,84241,44350000
887,1627158793,287010,44400000
888,1627158793,492236,44450000
889,1627158793,694836,44500000
890,1627158793,895136,44550000
891,1627158794,95309,44600000
892,1627158794,295830,44650000
893,1627158794,496053,44700000
894,1627158794,697309,44750000
895,1627158794,897913,44800000
896,1627158795,101452,44850000
897,1627158795,302549,44900000
898,1627158795,502646,44950000
899,1627158795,704585,45000000
900,1627158795,908781,45050000
901,1627158796,112635,45100000
902,1627158796,312880,45150000
903,1627158796,517815,45200000
904,1627158796,718757,45250000
905,1627158796,919188,45300000
906,1627158797,119806,45350000
907,1627158797,324965,45400000
908,1627158797,529253,45450000
909,1627158797,734055,45500000
910,1627158797,938752,45550000
911,1627158798,139931,45600000
912,1627158798,343385,45650000
913,1627158798,548591,45700000
914,1627158798,751546,45750000
915,1627158798,955039,45800000
916,1627158799,160239,45850000
917,1627158799,360512,45900000
918,1627158799,563807,45950000
919,1627158799,768651,46000000
920,1627158799,971127,46050000
921,1627158800,173369,46100000
922,1627158800,373554,46150000
923,1627158800,577511,46200000
924,1627158800,777793,46250000
925,1627158800,981449,46300000
926,1627158801,186641,46350000
927,1627158801,388790,46400000
928,1627158801,593790,46450000
929,1627158801,798062,46500000
930,1627158801,998907,46550000
931,1627158802,203002,46600000
932,1627158802,408179,46650000
933,1627158802,611655,46700000
934,1627158802,816137,46750000
935,1627158803,16922,46800000
936,1627158803,217012,46850000
937,1627158803,417110,46900000
938,1627158803,624007,46950000
939,1627158803,824539,47000000
940,1627158804,26845,47050000
941,1627158804,231047,47100000
942,1627158804,432981,47150000
943,1627158804,634438,47200000
944,1627158804,835541,47250000
945,1627158805,38676,47300000
946,1627158805,241098,47350000
947,1627158805,442768,47400000
948,1627158805,643841,47450000
949,1627158805,845729,47500000
950,1627158806,49884,47550000
951,1627158806,251487,47600000
952,1627158806,453231,47650000
953,1627158806,655545,47700000
954,1627158806,857982,47750000
955,1627158807,60358,47800000
956,1627158807,262741,47850000
957,1627158807,466704,47900000
958,1627158807,668671,47950000
959,1627158807,868813,48000000
960,1627158808,68985,48050000
961,1627158808,270353,48100000
962,1627158808,472576,48150000
963,1627158808,674064,48200000
964,1627158808,876220,48250000
965,1627158809,81216,48300000
966,1627158809,286420,48350000
967,1627158809,489513,48400000
968,1627158809,691200,48450000
969,1627158809,893817,48500000
970,1627158810,95355,48550000
971,1627158810,298085,48600000
972,1627158810,503109,48650000
973,1627158810,706170,48700000
974,1627158810,908410,48750000
975,1627158811,108473,48800000
976,1627158811,309277,48850000
977,1627158811,509882,48900000
978,1627158811,715134,48950000
979,1627158811,917101,49000000
980,1627158812,117287,49050000
981,1627158812,319556,49100000
982,1627158812,523128,49150000
983,1627158812,726811,49200000
984,1627158812,931996,49250000
985,1627158813,137193,49300000
986,1627158813,338811,49350000
987,1627158813,541249,49400000
988,1627158813,741404,49450000
989,1627158813,945524,49500000
990,1627158814,146234,49550000
991,1627158814,349222,49600000
992,1627158814,554330,49650000
993,1627158814,755980,49700000
994,1627158814,956483,49750000
995,1627158815,159172,49800000
996,1627158815,362197,49850000
997,1627158815,567365,49900000
