counter,seconds,micro seconds,local clock [ns]
393,1627158700,462874,21500396
394,1627158700,663439,21550397
395,1627158700,868294,21600398
396,1627158701,71146,21650399
397,1627158701,271256,21700400
398,1627158701,471595,21750401
399,1627158701,672161,21800402
400,1627158701,872339,21850403
401,1627158702,76266,21900404
402,1627158702,278260,21950405
403,1627158702,483029,22000406
404,1627158702,685281,22050407
405,1627158702,888710,22100408
406,1627158703,91629,22150409
407,1627158703,295033,22200410
408,1627158703,497330,22250411
409,1627158703,699687,22300412
410,1627158703,903973,22350413
411,1627158704,105966,22400414
412,1627158704,308873,22450415
413,1627158704,514087,22500416
414,1627158704,714716,22550417
415,1627158704,914804,22600418
416,1627158705,116017,22650419
417,1627158705,316171,22700420
418,1627158705,516347,22750421
419,1627158705,718639,22800422
420,1627158705,923455,22850423
421,1627158706,128255,22900424
422,1627158706,333403,22950425
423,1627158706,534514,23000426
424,1627158706,736528,23050427
425,1627158706,940641,23100428
426,1627158707,144967,23150429
427,1627158707,346858,23200430
428,1627158707,552070,23250431
429,1627158707,754469,23300432
430,1627158707,958576,23350433
431,1627158708,163551,23400434
432,1627158708,364330,23450435
433,1627158708,564512,23500436
434,1627158708,768555,23550437
435,1627158708,970947,23600438
436,1627158709,171163,23650439
437,1627158709,372857,23700440
438,1627158709,573430,23750441
439,1627158709,776767,23800442
440,1627158709,980199,23850443
441,1627158710,181179,23900444
442,1627158710,386015,23950445
443,1627158710,591176,24000446
444,1627158710,796324,24050447
445,1627158710,997240,24100448
446,1627158711,198564,24150449
447,1627158711,402677,24200450
448,1627158711,606689,24250451
449,1627158711,807413,24300452
450,1627158712,8760,24350453
451,1627158712,213896,24400454
452,1627158712,415449,24450455
453,1627158712,615559,24500456
454,1627158712,817843,24550457
455,1627158713,21022,24600458
456,1627158713,221243,24650459
457,1627158713,423505,24700460
458,1627158713,626012,24750461
459,1627158713,831251,24800462
460,1627158714,34837,24850463
461,1627158714,238248,24900464
462,1627158714,443172,24950465
463,1627158714,646159,25000466
464,1627158714,851326,25050467
465,1627158715,55309,25100468
466,1627158715,258674,25150469
467,1627158715,463866,25200470
468,1627158715,666483,25250471
469,1627158715,871681,25300472
470,1627158716,72519,25350473
471,1627158716,274680,25400474
472,1627158716,477440,25450475
473,1627158716,681449,25500476
474,1627158716,885172,25550477
475,1627158717,89604,25600478
476,1627158717,294817,25650479
477,1627158717,498019,25700480
478,1627158717,698106,25750481
479,1627158717,902360,25800482
480,1627158718,104191,25850483
481,1627158718,309372,25900484
482,1627158718,511140,25950485
483,1627158718,711386,26000486
484,1627158718,916561,26050487
485,1627158719,120535,26100488
486,1627158719,323744,26150489
487,1627158719,525997,26200490
488,1627158719,728381,26250491
489,1627158719,930838,26300492
490,1627158720,132936,26350493
491,1627158720,336725,26400494
492,1627158720,539032,26450495
493,1627158720,739963,26500496
494,1627158720,945084,26550497
495,1627158721,146451,26600498
496,1627158721,350397,26650499
497,1627158721,554748,26700500
498,1627158721,754846,26750501
499,1627158721,956337,26800502
500,1627158722,161534,26850503
501,1627158722,361616,26900504
502,1627158722,566831,26950505
503,1627158722,770654,27000506
504,1627158722,973691,27050507
505,1627158723,173859,27100508
506,1627158723,374631,27150509
507,1627158723,579754,27200510
508,1627158723,783471,27250511
509,1627158723,984363,27300512
510,1627158724,184486,27350513
511,1627158724,384615,27400514
512,1627158724,584675,27450515
513,1627158724,788839,27500516
514,1627158724,994044,27550517
515,1627158725,196005,27600518
516,1627158725,400142,27650519
517,1627158725,600335,27700520
518,1627158725,801134,27750521
519,1627158726,4418,27800522
520,1627158726,209153,27850523
521,1627158726,414242,27900524
522,1627158726,618195,27950525
523,1627158726,819140,28000526
524,1627158727,23106,28050527
525,1627158727,225429,28100528
526,1627158727,426935,28150529
527,1627158727,632079,28200530
528,1627158727,835387,28250531
529,1627158728,35546,28300532
530,1627158728,238704,28350533
531,1627158728,440596,28400534
532,1627158728,641875,28450535
533,1627158728,844015,28500536
534,1627158729,49193,28550537
535,1627158729,251701,28600538
536,1627158729,452866,28650539
537,1627158729,653052,28700540
538,1627158729,854362,28750541
539,1627158730,58422,28800542
540,1627158730,263611,28850543
541,1627158730,464893,28900544
542,1627158730,666060,28950545
543,1627158730,870176,29000546
544,1627158731,75157,29050547
545,1627158731,277632,29100548
546,1627158731,477696,29150549
547,1627158731,682757,29200550
548,1627158731,886189,29250551
