counter,seconds,micro seconds,local clock [us]
477,1627108384,680164,25100478
478,1627108384,882048,25150479
479,1627108385,85901,25200480
480,1627108385,288549,25250481
481,1627108385,488857,25300482
482,1627108385,693700,25350483
483,1627108385,897174,25400484
484,1627108386,101115,25450485
485,1627108386,305045,25500486
486,1627108386,507457,25550487
487,1627108386,710308,25600488
488,1627108386,913143,25650489
489,1627108387,115418,25700490
490,1627108387,320096,25750491
491,1627108387,520791,25800492
492,1627108387,723746,25850493
493,1627108387,923891,25900494
494,1627108388,129034,25950495
495,1627108388,330738,26000496
496,1627108388,532064,26050497
497,1627108388,732595,26100498
498,1627108388,937675,26150499
499,1627108389,142228,26200500
500,1627108389,345091,26250501
501,1627108389,549404,26300502
502,1627108389,749763,26350503
503,1627108389,953147,26400504
504,1627108390,153729,26450505
505,1627108390,356189,26500506
506,1627108390,559421,26550507
507,1627108390,764427,26600508
508,1627108390,967674,26650509
509,1627108391,168287,26700510
510,1627108391,372070,26750511
511,1627108391,575987,26800512
512,1627108391,780248,26850513
513,1627108391,983656,26900514
514,1627108392,186885,26950515
515,1627108392,387980,27000516
516,1627108392,591173,27050517
517,1627108392,793878,27100518
518,1627108392,997752,27150519
519,1627108393,201127,27200520
520,1627108393,403952,27250521
521,1627108393,607512,27300522
522,1627108393,810974,27350523
523,1627108394,14893,27400524
524,1627108394,216391,27450525
525,1627108394,427175,27500526
526,1627108394,639176,27550527
527,1627108394,841004,27600528
528,1627108395,44109,27650529
529,1627108395,246924,27700530
530,1627108395,448485,27750531
531,1627108395,648896,27800532
532,1627108395,853607,27850533
533,1627108396,56571,27900534
534,1627108396,260300,27950535
535,1627108396,464362,28000536
536,1627108396,668125,28050537
537,1627108396,872824,28100538
538,1627108397,73418,28150539
539,1627108397,273599,28200540
540,1627108397,476432,28250541
541,1627108397,681205,28300542
542,1627108397,881970,28350543
543,1627108398,84176,28400544
544,1627108398,284845,28450545
545,1627108398,489039,28500546
546,1627108398,689641,28550547
547,1627108398,890049,28600548
548,1627108399,91257,28650549
549,1627108399,292485,28700550
550,1627108399,496895,28750551
551,1627108399,698585,28800552
552,1627108399,901899,28850553
553,1627108400,102712,28900554
554,1627108400,302954,28950555
555,1627108400,504644,29000556
556,1627108400,709329,29050557
557,1627108400,909605,29100558
558,1627108401,116132,29150559
559,1627108401,316977,29200560
560,1627108401,519448,29250561
561,1627108401,723672,29300562
562,1627108401,926610,29350563
563,1627108402,130578,29400564
564,1627108402,334027,29450565
565,1627108402,534586,29500566
566,1627108402,737561,29550567
567,1627108402,942595,29600568
568,1627108403,147655,29650569
569,1627108403,348567,29700570
570,1627108403,551105,29750571
571,1627108403,754608,29800572
572,1627108403,957443,29850573
573,1627108404,159747,29900574
574,1627108404,364842,29950575
575,1627108404,565729,30000576
576,1627108404,770054,30050577
577,1627108404,974032,30100578
578,1627108405,175461,30150579
579,1627108405,377320,30200580
580,1627108405,581425,30250581
581,1627108405,782300,30300582
582,1627108405,983502,30350583
583,1627108406,188571,30400584
584,1627108406,392400,30450585
585,1627108406,595180,30500586
586,1627108406,797763,30550587
587,1627108407,1398,30600588
588,1627108407,206055,30650589
589,1627108407,408803,30700590
590,1627108407,611764,30750591
591,1627108407,814344,30800592
592,1627108408,14619,30850593
593,1627108408,218143,30900594
594,1627108408,423163,30950595
595,1627108408,626964,31000596
596,1627108408,830667,31050597
597,1627108409,31511,31100598
598,1627108409,236323,31150599
599,1627108409,437279,31200600
600,1627108409,640630,31250601
601,1627108409,843610,31300602
602,1627108410,47868,31350603
603,1627108410,248172,31400604
604,1627108410,450825,31450605
605,1627108410,653522,31500606
606,1627108410,853726,31550607
607,1627108411,57290,31600608
608,1627108411,260043,31650609
609,1627108411,463754,31700610
610,1627108411,667692,31750611
611,1627108411,869632,31800612
612,1627108412,72686,31850613
613,1627108412,277460,31900614
614,1627108412,481025,31950615
615,1627108412,682492,32000616
616,1627108412,885272,32050617
617,1627108413,90416,32100618
618,1627108413,295005,32150619
619,1627108413,498328,32200620
620,1627108413,703426,32250621
621,1627108413,907203,32300622
622,1627108414,111586,32350623
623,1627108414,315044,32400624
624,1627108414,515413,32450625
625,1627108414,719738,32500626
626,1627108414,922518,32550627
627,1627108415,126152,32600628
628,1627108415,330474,32650629
629,1627108415,533522,32700630
630,1627108415,737753,32750631
631,1627108415,941841,32800632
632,1627108416,146331,32850633
633,1627108416,350434,32900634
634,1627108416,554139,32950635
635,1627108416,758175,33000636
636,1627108416,960999,33050637
637,1627108417,164729,33100638
638,1627108417,366490,33150639
639,1627108417,567102,33200640
640,1627108417,770710,33250641
641,1627108417,971037,33300642
642,1627108418,171197,33350643
643,1627108418,371672,33400644
644,1627108418,574117,33450645
645,1627108418,778285,33500646
646,1627108418,980397,33550647
647,1627108419,185366,33600648
648,1627108419,385620,33650649
649,1627108419,589714,33700650
650,1627108419,794289,33750651
651,1627108419,998116,33800652
652,1627108420,198367,33850653
653,1627108420,400459,33900654
654,1627108420,604415,33950655
655,1627108420,806118,34000656
656,1627108421,8571,34050657
657,1627108421,209431,34100658
658,1627108421,413487,34150659
659,1627108421,615993,34200660
660,1627108421,819099,34250661
661,1627108422,20726,34300662
662,1627108422,224811,34350663
663,1627108422,428834,34400664
664,1627108422,633449,34450665
665,1627108422,835195,34500666
666,1627108423,37716,34550667
667,1627108423,241514,34600668
668,1627108423,446091,34650669
669,1627108423,648108,34700670
670,1627108423,852952,34750671
671,1627108424,59445,34800672
672,1627108424,263357,34850673
673,1627108424,464580,34900674
674,1627108424,669456,34950675
675,1627108424,869716,35000676
676,1627108425,74299,35050677
677,1627108425,275486,35100678
678,1627108425,478000,35150679
679,1627108425,680203,35200680
680,1627108425,882139,35250681
681,1627108426,82831,35300682
