counter,seconds,micro seconds,local clock [ns]
125,1627160428,565783,7350126
126,1627160428,769327,7400127
127,1627160428,972484,7450128
128,1627160429,174984,7500129
129,1627160429,376616,7550130
130,1627160429,578630,7600131
131,1627160429,778735,7650132
132,1627160429,981749,7700133
133,1627160430,184966,7750134
134,1627160430,387832,7800135
135,1627160430,590749,7850136
136,1627160430,794283,7900137
137,1627160430,994953,7950138
138,1627160431,203559,8000139
139,1627160431,407399,8050140
140,1627160431,608664,8100141
141,1627160431,812199,8150142
142,1627160432,16136,8200143
143,1627160432,217767,8250144
144,1627160432,422603,8300145
145,1627160432,627218,8350146
146,1627160432,829863,8400147
147,1627160433,32144,8450148
148,1627160433,233264,8500149
149,1627160433,439464,8550150
150,1627160433,640907,8600151
151,1627160433,841714,8650152
152,1627160434,44141,8700153
153,1627160434,244298,8750154
154,1627160434,445034,8800155
155,1627160434,647027,8850156
156,1627160434,847121,8900157
157,1627160435,48722,8950158
158,1627160435,249262,9000159
159,1627160435,452700,9050160
160,1627160435,657087,9100161
161,1627160435,857794,9150162
162,1627160436,58321,9200163
163,1627160436,258359,9250164
164,1627160436,458619,9300165
165,1627160436,659810,9350166
166,1627160436,863916,9400167
167,1627160437,67720,9450168
168,1627160437,270162,9500169
169,1627160437,473167,9550170
170,1627160437,673731,9600171
171,1627160437,875185,9650172
172,1627160438,76909,9700173
173,1627160438,280193,9750174
174,1627160438,480594,9800175
175,1627160438,681059,9850176
176,1627160438,885926,9900177
177,1627160439,88167,9950178
178,1627160439,290465,10000179
179,1627160439,494083,10050180
180,1627160439,697712,10100181
181,1627160439,901557,10150182
182,1627160440,103549,10200183
183,1627160440,306105,10250184
184,1627160440,507169,10300185
185,1627160440,707882,10350186
186,1627160440,909241,10400187
187,1627160441,109404,10450188
188,1627160441,309735,10500189
189,1627160441,513687,10550190
190,1627160441,714012,10600191
191,1627160441,919222,10650192
192,1627160442,124367,10700193
193,1627160442,326199,10750194
194,1627160442,526504,10800195
195,1627160442,726827,10850196
196,1627160442,929781,10900197
197,1627160443,134531,10950198
198,1627160443,339720,11000199
199,1627160443,543389,11050200
200,1627160443,747162,11100201
201,1627160443,947196,11150202
202,1627160444,151526,11200203
203,1627160444,353291,11250204
204,1627160444,558464,11300205
205,1627160444,760612,11350206
206,1627160444,960768,11400207
207,1627160445,160910,11450208
208,1627160445,361645,11500209
209,1627160445,561842,11550210
210,1627160445,765880,11600211
211,1627160445,966571,11650212
212,1627160446,171784,11700213
213,1627160446,375835,11750214
214,1627160446,580703,11800215
215,1627160446,781416,11850216
216,1627160446,984806,11900217
217,1627160447,189795,11950218
218,1627160447,390940,12000219
219,1627160447,595092,12050220
220,1627160447,795293,12100221
221,1627160447,995470,12150222
222,1627160448,200339,12200223
223,1627160448,402388,12250224
224,1627160448,603963,12300225
225,1627160448,809084,12350226
226,1627160449,12627,12400227
227,1627160449,212753,12450228
228,1627160449,417155,12500229
229,1627160449,621537,12550230
230,1627160449,826710,12600231
231,1627160450,30005,12650232
232,1627160450,232054,12700233
233,1627160450,432435,12750234
234,1627160450,632754,12800235
235,1627160450,834932,12850236
236,1627160451,38945,12900237
237,1627160451,240894,12950238
238,1627160451,442653,13000239
239,1627160451,643704,13050240
240,1627160451,844061,13100241
241,1627160452,44640,13150242
242,1627160452,248342,13200243
243,1627160452,450244,13250244
244,1627160452,655368,13300245
245,1627160452,856448,13350246
246,1627160453,60005,13400247
247,1627160453,264612,13450248
248,1627160453,469626,13500249
249,1627160453,673550,13550250
250,1627160453,877882,13600251
251,1627160454,77951,13650252
252,1627160454,283155,13700253
253,1627160454,485807,13750254
254,1627160454,685873,13800255
255,1627160454,889434,13850256
256,1627160455,89597,13900257
257,1627160455,290211,13950258
258,1627160455,494517,14000259
259,1627160455,697145,14050260
260,1627160455,897364,14100261
261,1627160456,97538,14150262
262,1627160456,302654,14200263
263,1627160456,504668,14250264
264,1627160456,708072,14300265
265,1627160456,913063,14350266
266,1627160457,113632,14400267
267,1627160457,318280,14450268
268,1627160457,518400,14500269
269,1627160457,719739,14550270
270,1627160457,922091,14600271
271,1627160458,126717,14650272
272,1627160458,327317,14700273
273,1627160458,527549,14750274
274,1627160458,730740,14800275
275,1627160458,930912,14850276
276,1627160459,135699,14900277
277,1627160459,338728,14950278
278,1627160459,541735,15000279
279,1627160459,746895,15050280
280,1627160459,950877,15100281
281,1627160460,155956,15150282
282,1627160460,361147,15200283
283,1627160460,565749,15250284
284,1627160460,770633,15300285
285,1627160460,973076,15350286
286,1627160461,177310,15400287
287,1627160461,380078,15450288
288,1627160461,581683,15500289
289,1627160461,784524,15550290
290,1627160461,988609,15600291
291,1627160462,193788,15650292
292,1627160462,398984,15700293
293,1627160462,600974,15750294
294,1627160462,801095,15800295
295,1627160463,6289,15850296
296,1627160463,211457,15900297
297,1627160463,415793,15950298
298,1627160463,617302,16000299
299,1627160463,819813,16050300
300,1627160464,21087,16100301
301,1627160464,221925,16150302
302,1627160464,424647,16200303
303,1627160464,627309,16250304
304,1627160464,827983,16300305
305,1627160465,34379,16350306
306,1627160465,234643,16400307
307,1627160465,434946,16450308
308,1627160465,635251,16500309
309,1627160465,839483,16550310
310,1627160466,39811,16600311
311,1627160466,239911,16650312
312,1627160466,440016,16700313
313,1627160466,642934,16750314
314,1627160466,844840,16800315
315,1627160467,48174,16850316
316,1627160467,248263,16900317
317,1627160467,451746,16950318
318,1627160467,656845,17000319
319,1627160467,858352,17050320
320,1627160468,58856,17100321
321,1627160468,259156,17150322
322,1627160468,459365,17200323
323,1627160468,660889,17250324
324,1627160468,861141,17300325
325,1627160469,61580,17350326
326,1627160469,266763,17400327
327,1627160469,471953,17450328
328,1627160469,676162,17500329
329,1627160469,879807,17550330
330,1627160470,80526,17600331
331,1627160470,280829,17650332
332,1627160470,483947,17700333
333,1627160470,684434,17750334
334,1627160470,884860,17800335
335,1627160471,85160,17850336
336,1627160471,287427,17900337
337,1627160471,490698,17950338
338,1627160471,692354,18000339
339,1627160471,893965,18050340
340,1627160472,99020,18100341
341,1627160472,299764,18150342
342,1627160472,499801,18200343
343,1627160472,700033,18250344
344,1627160472,900375,18300345
345,1627160473,100879,18350346
346,1627160473,301149,18400347
347,1627160473,501206,18450348
348,1627160473,703895,18500349
349,1627160473,905294,18550350
350,1627160474,109274,18600351
351,1627160474,309334,18650352
352,1627160474,510258,18700353
353,1627160474,711065,18750354
354,1627160474,911862,18800355
355,1627160475,113872,18850356
356,1627160475,319125,18900357
357,1627160475,521842,18950358
358,1627160475,722230,19000359
359,1627160475,925820,19050360
360,1627160476,130557,19100361
361,1627160476,334880,19150362
362,1627160476,539094,19200363
363,1627160476,739362,19250364
364,1627160476,941761,19300365
365,1627160477,144349,19350366
366,1627160477,346827,19400367
367,1627160477,551084,19450368
368,1627160477,754427,19500369
369,1627160477,957732,19550370
370,1627160478,161450,19600371
371,1627160478,365979,19650372
372,1627160478,568248,19700373
373,1627160478,769171,19750374
374,1627160478,973025,19800375
375,1627160479,177400,19850376
376,1627160479,377990,19900377
377,1627160479,581058,19950378
378,1627160479,784899,20000379
379,1627160479,985562,20050380
380,1627160480,185702,20100381
381,1627160480,389798,20150382
382,1627160480,594597,20200383
383,1627160480,797333,20250384
384,1627160481,2367,20300385
385,1627160481,203909,20350386
386,1627160481,408028,20400387
387,1627160481,612350,20450388
388,1627160481,813308,20500389
389,1627160482,17045,20550390
390,1627160482,220896,20600391
391,1627160482,422409,20650392
392,1627160482,625707,20700393
393,1627160482,825836,20750394
394,1627160483,27057,20800395
395,1627160483,228858,20850396
396,1627160483,433443,20900397
397,1627160483,637832,20950398
398,1627160483,842886,21000399
399,1627160484,43472,21050400
400,1627160484,244046,21100401
401,1627160484,445594,21150402
402,1627160484,647005,21200403
403,1627160484,852071,21250404
404,1627160485,55953,21300405
405,1627160485,260042,21350406
406,1627160485,461424,21400407
407,1627160485,662817,21450408
408,1627160485,863379,21500409
409,1627160486,66688,21550410
410,1627160486,266857,21600411
411,1627160486,470668,21650412
412,1627160486,672508,21700413
413,1627160486,873182,21750414
414,1627160487,77570,21800415
415,1627160487,278240,21850416
416,1627160487,481662,21900417
417,1627160487,681845,21950418
418,1627160487,884856,22000419
419,1627160488,85261,22050420
420,1627160488,334385,22100421
421,1627160488,538709,22150422
422,1627160488,758497,22200423
423,1627160488,959042,22250424
424,1627160489,159600,22300425
425,1627160489,361347,22350426
426,1627160489,565485,22400427
427,1627160489,766369,22450428
428,1627160489,967256,22500429
429,1627160490,171820,22550430
430,1627160490,372366,22600431
431,1627160490,575224,22650432
432,1627160490,778974,22700433
433,1627160490,979538,22750434
434,1627160491,183474,22800435
435,1627160491,387921,22850436
436,1627160491,592289,22900437
437,1627160491,796481,22950438
438,1627160492,1462,23000439
439,1627160492,206813,23050440
440,1627160492,409184,23100441
441,1627160492,611254,23150442
442,1627160492,813554,23200443
443,1627160493,15257,23250444
444,1627160493,220173,23300445
445,1627160493,423233,23350446
446,1627160493,628567,23400447
447,1627160493,829111,23450448
448,1627160494,31509,23500449
449,1627160494,233935,23550450
450,1627160494,434385,23600451
451,1627160494,634484,23650452
452,1627160494,835277,23700453
453,1627160495,38434,23750454
454,1627160495,244447,23800455
455,1627160495,444646,23850456
456,1627160495,647225,23900457
457,1627160495,848914,23950458
458,1627160496,50903,24000459
459,1627160496,252049,24050460
460,1627160496,453366,24100461
461,1627160496,655666,24150462
462,1627160496,858467,24200463
463,1627160497,61562,24250464
464,1627160497,265348,24300465
465,1627160497,468830,24350466
466,1627160497,673114,24400467
467,1627160497,873753,24450468
468,1627160498,77106,24500469
469,1627160498,282246,24550470
470,1627160498,484808,24600471
471,1627160498,685048,24650472
472,1627160498,886081,24700473
473,1627160499,90887,24750474
474,1627160499,291750,24800475
475,1627160499,496489,24850476
476,1627160499,697016,24900477
477,1627160499,900772,24950478
478,1627160500,108631,25000479
479,1627160500,313319,25050480
480,1627160500,513960,25100481
481,1627160500,716782,25150482
482,1627160500,917478,25200483
483,1627160501,118019,25250484
484,1627160501,319844,25300485
485,1627160501,521303,25350486
486,1627160501,725494,25400487
487,1627160501,930361,25450488
488,1627160502,131103,25500489
489,1627160502,335521,25550490
490,1627160502,541161,25600491
491,1627160502,745357,25650492
492,1627160502,949299,25700493
493,1627160503,149562,25750494
494,1627160503,349631,25800495
495,1627160503,550424,25850496
496,1627160503,753210,25900497
497,1627160503,957681,25950498
498,1627160504,158492,26000499
499,1627160504,360079,26050500
500,1627160504,565200,26100501
501,1627160504,768016,26150502
502,1627160504,968409,26200503
503,1627160505,169253,26250504
504,1627160505,370934,26300505
505,1627160505,575060,26350506
506,1627160505,777362,26400507
507,1627160505,981551,26450508
508,1627160506,181771,26500509
509,1627160506,386728,26550510
510,1627160506,590670,26600511
511,1627160506,792887,26650512
512,1627160506,995976,26700513
513,1627160507,196051,26750514
514,1627160507,400944,26800515
515,1627160507,603615,26850516
516,1627160507,805281,26900517
517,1627160508,8463,26950518
518,1627160508,212682,27000519
519,1627160508,414923,27050520
520,1627160508,618844,27100521
521,1627160508,822967,27150522
522,1627160509,26174,27200523
523,1627160509,227253,27250524
524,1627160509,431563,27300525
525,1627160509,633736,27350526
526,1627160509,833880,27400527
527,1627160510,37132,27450528
528,1627160510,240518,27500529
529,1627160510,445181,27550530
530,1627160510,649224,27600531
531,1627160510,852975,27650532
532,1627160511,56142,27700533
533,1627160511,261339,27750534
534,1627160511,466510,27800535
535,1627160511,669835,27850536
536,1627160511,871819,27900537
537,1627160512,73966,27950538
538,1627160512,276918,28000539
539,1627160512,482079,28050540
540,1627160512,682581,28100541
541,1627160512,884297,28150542
542,1627160513,87191,28200543
543,1627160513,289441,28250544
544,1627160513,492384,28300545
545,1627160513,694937,28350546
546,1627160513,897941,28400547
547,1627160514,102352,28450548
548,1627160514,302712,28500549
549,1627160514,506342,28550550
550,1627160514,709700,28600551
551,1627160514,909801,28650552
552,1627160515,110106,28700553
553,1627160515,312380,28750554
554,1627160515,517557,28800555
555,1627160515,721770,28850556
556,1627160515,922450,28900557
557,1627160516,122808,28950558
558,1627160516,325292,29000559
559,1627160516,526172,29050560
560,1627160516,729701,29100561
561,1627160516,930419,29150562
562,1627160517,151569,29200563
563,1627160517,352194,29250564
564,1627160517,553356,29300565
565,1627160517,754326,29350566
566,1627160517,955782,29400567
567,1627160518,156599,29450568
568,1627160518,356987,29500569
569,1627160518,557372,29550570
570,1627160518,757555,29600571
571,1627160518,957744,29650572
572,1627160519,161527,29700573
573,1627160519,363320,29750574
574,1627160519,563443,29800575
575,1627160519,768294,29850576
576,1627160519,971534,29900577
577,1627160520,175152,29950578
578,1627160520,378536,30000579
579,1627160520,579396,30050580
580,1627160520,783299,30100581
581,1627160520,983669,30150582
582,1627160521,188731,30200583
583,1627160521,390740,30250584
584,1627160521,591199,30300585
585,1627160521,796014,30350586
586,1627160521,996084,30400587
587,1627160522,197849,30450588
588,1627160522,398145,30500589
589,1627160522,599149,30550590
590,1627160522,801195,30600591
591,1627160523,4616,30650592
592,1627160523,206031,30700593
593,1627160523,411207,30750594
594,1627160523,616429,30800595
595,1627160523,821648,30850596
596,1627160524,24106,30900597
597,1627160524,224360,30950598
598,1627160524,428671,31000599
599,1627160524,630524,31050600
600,1627160524,832699,31100601
601,1627160525,36574,31150602
602,1627160525,239666,31200603
603,1627160525,443634,31250604
604,1627160525,646233,31300605
605,1627160525,850064,31350606
606,1627160526,50374,31400607
607,1627160526,251700,31450608
608,1627160526,456909,31500609
609,1627160526,657156,31550610
610,1627160526,858713,31600611
611,1627160527,59683,31650612
612,1627160527,263540,31700613
613,1627160527,465208,31750614
614,1627160527,667165,31800615
615,1627160527,870468,31850616
616,1627160528,75664,31900617
617,1627160528,275908,31950618
618,1627160528,481084,32000619
619,1627160528,684229,32050620
620,1627160528,888623,32100621
621,1627160529,89865,32150622
622,1627160529,290077,32200623
623,1627160529,491164,32250624
624,1627160529,692014,32300625
625,1627160529,896333,32350626
626,1627160530,97585,32400627
627,1627160530,297731,32450628
628,1627160530,500942,32500629
629,1627160530,705979,32550630
630,1627160530,911056,32600631
631,1627160531,116113,32650632
632,1627160531,321167,32700633
633,1627160531,521976,32750634
634,1627160531,725878,32800635
635,1627160531,927371,32850636
636,1627160532,129849,32900637
637,1627160532,334743,32950638
638,1627160532,537806,33000639
639,1627160532,739376,33050640
640,1627160532,941681,33100641
641,1627160533,141844,33150642
642,1627160533,342931,33200643
643,1627160533,543332,33250644
644,1627160533,743948,33300645
645,1627160533,948196,33350646
646,1627160534,153162,33400647
647,1627160534,356513,33450648
648,1627160534,556799,33500649
649,1627160534,760989,33550650
650,1627160534,966176,33600651
651,1627160535,169433,33650652
652,1627160535,374590,33700653
653,1627160535,577302,33750654
654,1627160535,780546,33800655
655,1627160535,982646,33850656
656,1627160536,186473,33900657
657,1627160536,388591,33950658
658,1627160536,590139,34000659
659,1627160536,791351,34050660
660,1627160536,993228,34100661
661,1627160537,193691,34150662
662,1627160537,395805,34200663
663,1627160537,599848,34250664
664,1627160537,800622,34300665
665,1627160538,1225,34350666
666,1627160538,202229,34400667
667,1627160538,407327,34450668
668,1627160538,609993,34500669
669,1627160538,815044,34550670
670,1627160539,15111,34600671
671,1627160539,219360,34650672
672,1627160539,426266,34700673
673,1627160539,641038,34750674
674,1627160539,842967,34800675
675,1627160540,47076,34850676
676,1627160540,250178,34900677
677,1627160540,450338,34950678
678,1627160540,650966,35000679
679,1627160540,854874,35050680
680,1627160541,59668,35100681
681,1627160541,262508,35150682
682,1627160541,465389,35200683
683,1627160541,668792,35250684
684,1627160541,871454,35300685
685,1627160542,73315,35350686
686,1627160542,276280,35400687
687,1627160542,476440,35450688
688,1627160542,678572,35500689
689,1627160542,881003,35550690
690,1627160543,84191,35600691
691,1627160543,286686,35650692
692,1627160543,490477,35700693
693,1627160543,693679,35750694
694,1627160543,896144,35800695
695,1627160544,100940,35850696
696,1627160544,303621,35900697
697,1627160544,508813,35950698
698,1627160544,712160,36000699
699,1627160544,917351,36050700
700,1627160545,122555,36100701
701,1627160545,327332,36150702
702,1627160545,527881,36200703
703,1627160545,729410,36250704
704,1627160545,933418,36300705
705,1627160546,136917,36350706
706,1627160546,337257,36400707
707,1627160546,537633,36450708
708,1627160546,742695,36500709
709,1627160546,945233,36550710
710,1627160547,150461,36600711
711,1627160547,354863,36650712
712,1627160547,557988,36700713
713,1627160547,758103,36750714
714,1627160547,963147,36800715
715,1627160548,164493,36850716
716,1627160548,367594,36900717
717,1627160548,569082,36950718
718,1627160548,772537,37000719
719,1627160548,977321,37050720
720,1627160549,177535,37100721
721,1627160549,382274,37150722
722,1627160549,587516,37200723
723,1627160549,792675,37250724
724,1627160549,995507,37300725
725,1627160550,199811,37350726
726,1627160550,404888,37400727
727,1627160550,606393,37450728
728,1627160550,808099,37500729
729,1627160551,10454,37550730
730,1627160551,212226,37600731
731,1627160551,417372,37650732
732,1627160551,622536,37700733
733,1627160551,825755,37750734
734,1627160552,30947,37800735
735,1627160552,235570,37850736
736,1627160552,438275,37900737
737,1627160552,642852,37950738
738,1627160552,846090,38000739
739,1627160553,47181,38050740
740,1627160553,247434,38100741
741,1627160553,448912,38150742
742,1627160553,649033,38200743
743,1627160553,854044,38250744
744,1627160554,54659,38300745
745,1627160554,258995,38350746
746,1627160554,463123,38400747
747,1627160554,666873,38450748
748,1627160554,867258,38500749
749,1627160555,68086,38550750
750,1627160555,270784,38600751
751,1627160555,472716,38650752
752,1627160555,676651,38700753
753,1627160555,877446,38750754
754,1627160556,81540,38800755
755,1627160556,286467,38850756
756,1627160556,486796,38900757
757,1627160556,687636,38950758
758,1627160556,889023,39000759
759,1627160557,94213,39050760
760,1627160557,299424,39100761
761,1627160557,504572,39150762
762,1627160557,709746,39200763
763,1627160557,914934,39250764
764,1627160558,120108,39300765
765,1627160558,325300,39350766
766,1627160558,527305,39400767
767,1627160558,727564,39450768
768,1627160558,932768,39500769
769,1627160559,135361,39550770
770,1627160559,336158,39600771
771,1627160559,539598,39650772
772,1627160559,740711,39700773
773,1627160559,940817,39750774
774,1627160560,143723,39800775
775,1627160560,344236,39850776
776,1627160560,544812,39900777
777,1627160560,748643,39950778
778,1627160560,952260,40000779
779,1627160561,156678,40050780
780,1627160561,357533,40100781
781,1627160561,562684,40150782
782,1627160561,767609,40200783
783,1627160561,970853,40250784
784,1627160562,175939,40300785
785,1627160562,380096,40350786
786,1627160562,581353,40400787
787,1627160562,781774,40450788
788,1627160562,985052,40500789
789,1627160563,187352,40550790
790,1627160563,392532,40600791
791,1627160563,594243,40650792
792,1627160563,799413,40700793
793,1627160564,2188,40750794
794,1627160564,206062,40800795
795,1627160564,406148,40850796
796,1627160564,607954,40900797
797,1627160564,810520,40950798
798,1627160565,12316,41000799
799,1627160565,213288,41050800
800,1627160565,417792,41100801
801,1627160565,621009,41150802
802,1627160565,823273,41200803
803,1627160566,23563,41250804
804,1627160566,224399,41300805
805,1627160566,429599,41350806
806,1627160566,631962,41400807
807,1627160566,834368,41450808
808,1627160567,37959,41500809
809,1627160567,237999,41550810
810,1627160567,438066,41600811
811,1627160567,642232,41650812
812,1627160567,845232,41700813
813,1627160568,50282,41750814
814,1627160568,253294,41800815
815,1627160568,454048,41850816
816,1627160568,659101,41900817
817,1627160568,863886,41950818
818,1627160569,66471,42000819
819,1627160569,270322,42050820
820,1627160569,474084,42100821
821,1627160569,674607,42150822
822,1627160569,877319,42200823
823,1627160570,77918,42250824
824,1627160570,281014,42300825
825,1627160570,481234,42350826
826,1627160570,684845,42400827
827,1627160570,884971,42450828
828,1627160571,86813,42500829
829,1627160571,289318,42550830
830,1627160571,494360,42600831
831,1627160571,694864,42650832
832,1627160571,895089,42700833
833,1627160572,97920,42750834
834,1627160572,298136,42800835
835,1627160572,498703,42850836
836,1627160572,698807,42900837
837,1627160572,899349,42950838
838,1627160573,100933,43000839
839,1627160573,305990,43050840
840,1627160573,511149,43100841
841,1627160573,715039,43150842
842,1627160573,915832,43200843
843,1627160574,117376,43250844
844,1627160574,318127,43300845
845,1627160574,518792,43350846
846,1627160574,723406,43400847
847,1627160574,926514,43450848
848,1627160575,127361,43500849
849,1627160575,331691,43550850
850,1627160575,536865,43600851
851,1627160575,742036,43650852
852,1627160575,942569,43700853
853,1627160576,144950,43750854
854,1627160576,350116,43800855
855,1627160576,555285,43850856
856,1627160576,760551,43900857
857,1627160576,965290,43950858
858,1627160577,170453,44000859
859,1627160577,375650,44050860
860,1627160577,577363,44100861
861,1627160577,782477,44150862
862,1627160577,987208,44200863
863,1627160578,192383,44250864
864,1627160578,397843,44300865
865,1627160578,601863,44350866
866,1627160578,807036,44400867
867,1627160579,12226,44450868
868,1627160579,215147,44500869
869,1627160579,415429,44550870
870,1627160579,615737,44600871
871,1627160579,817653,44650872
872,1627160580,22793,44700873
873,1627160580,223137,44750874
874,1627160580,426673,44800875
875,1627160580,627143,44850876
876,1627160580,827999,44900877
877,1627160581,31886,44950878
878,1627160581,237078,45000879
879,1627160581,437827,45050880
880,1627160581,642992,45100881
881,1627160581,848175,45150882
882,1627160582,52177,45200883
883,1627160582,255474,45250884
884,1627160582,456118,45300885
885,1627160582,661286,45350886
886,1627160582,866495,45400887
887,1627160583,70048,45450888
888,1627160583,271555,45500889
889,1627160583,472619,45550890
890,1627160583,677393,45600891
891,1627160583,881472,45650892
892,1627160584,86675,45700893
893,1627160584,291838,45750894
894,1627160584,494717,45800895
895,1627160584,699884,45850896
896,1627160584,900791,45900897
897,1627160585,105938,45950898
898,1627160585,311142,46000899
899,1627160585,515987,46050900
900,1627160585,721157,46100901
901,1627160585,924374,46150902
902,1627160586,127306,46200903
903,1627160586,327591,46250904
904,1627160586,532350,46300905
905,1627160586,737508,46350906
906,1627160586,940605,46400907
907,1627160587,145808,46450908
908,1627160587,350966,46500909
909,1627160587,552918,46550910
910,1627160587,758084,46600911
911,1627160587,963281,46650912
912,1627160588,164840,46700913
913,1627160588,370029,46750914
914,1627160588,575217,46800915
915,1627160588,780391,46850916
916,1627160588,982639,46900917
917,1627160589,187828,46950918
918,1627160589,393020,47000919
919,1627160589,598137,47050920
920,1627160589,803354,47100921
921,1627160590,7789,47150922
922,1627160590,212953,47200923
923,1627160590,417040,47250924
924,1627160590,622201,47300925
925,1627160590,827385,47350926
926,1627160591,32536,47400927
927,1627160591,237709,47450928
928,1627160591,441483,47500929
929,1627160591,646699,47550930
930,1627160591,851929,47600931
931,1627160592,57190,47650932
932,1627160592,262385,47700933
933,1627160592,467424,47750934
934,1627160592,672679,47800935
935,1627160592,877409,47850936
936,1627160593,82393,47900937
937,1627160593,286233,47950938
938,1627160593,491510,48000939
939,1627160593,696662,48050940
940,1627160593,901279,48100941
941,1627160594,105466,48150942
942,1627160594,308981,48200943
943,1627160594,509447,48250944
944,1627160594,709699,48300945
945,1627160594,912466,48350946
946,1627160595,115298,48400947
947,1627160595,318094,48450948
948,1627160595,519285,48500949
949,1627160595,719537,48550950
950,1627160595,920612,48600951
951,1627160596,125874,48650952
952,1627160596,327402,48700953
953,1627160596,532303,48750954
954,1627160596,736211,48800955
955,1627160596,938779,48850956
956,1627160597,143293,48900957
957,1627160597,346374,48950958
958,1627160597,550072,49000959
959,1627160597,751550,49050960
960,1627160597,956771,49100961
961,1627160598,158022,49150962
962,1627160598,361918,49200963
963,1627160598,566458,49250964
964,1627160598,771683,49300965
965,1627160598,972280,49350966
966,1627160599,174883,49400967
967,1627160599,378144,49450968
968,1627160599,581501,49500969
969,1627160599,786441,49550970
970,1627160599,986551,49600971
971,1627160600,188474,49650972
972,1627160600,393576,49700973
973,1627160600,598434,49750974
974,1627160600,800505,49800975
975,1627160601,3071,49850976
976,1627160601,203850,49900977
977,1627160601,408099,49950978
978,1627160601,613097,50000979
979,1627160601,813217,50050980
980,1627160602,18468,50100981
981,1627160602,223710,50150982
982,1627160602,427474,50200983
983,1627160602,632682,50250984
984,1627160602,837915,50300985
985,1627160603,38996,50350986
986,1627160603,244192,50400987
987,1627160603,449465,50450988
988,1627160603,651586,50500989
989,1627160603,856770,50550990
990,1627160604,61965,50600991
991,1627160604,264720,50650992
992,1627160604,469176,50700993
993,1627160604,671311,50750994
994,1627160604,875945,50800995
995,1627160605,80900,50850996
