counter,seconds,micro seconds,local clock [ns]
198,1627160444,843993,11350200
199,1627160445,48365,11400201
200,1627160445,250518,11450202
201,1627160445,455707,11500203
202,1627160445,656077,11550204
203,1627160445,861150,11600205
204,1627160446,61377,11650206
205,1627160446,262108,11700207
206,1627160446,462206,11750208
207,1627160446,662329,11800209
208,1627160446,864266,11850210
209,1627160447,69504,11900211
210,1627160447,271616,11950212
211,1627160447,474621,12000213
212,1627160447,678775,12050214
213,1627160447,883401,12100215
214,1627160448,85007,12150216
215,1627160448,287206,12200217
216,1627160448,492186,12250218
217,1627160448,695120,12300219
218,1627160448,896592,12350220
219,1627160449,96786,12400221
220,1627160449,300568,12450222
221,1627160449,505128,12500223
222,1627160449,709937,12550224
223,1627160449,912789,12600225
224,1627160450,117411,12650226
225,1627160450,320903,12700227
226,1627160450,521551,12750228
227,1627160450,722115,12800229
228,1627160450,927279,12850230
229,1627160451,129695,12900231
230,1627160451,334157,12950232
231,1627160451,539141,13000233
232,1627160451,741034,13050234
233,1627160451,946211,13100235
234,1627160452,150267,13150236
235,1627160452,350551,13200237
236,1627160452,550962,13250238
237,1627160452,754869,13300239
238,1627160452,959009,13350240
239,1627160453,164229,13400241
240,1627160453,369401,13450242
241,1627160453,573686,13500243
242,1627160453,773992,13550244
243,1627160453,975401,13600245
244,1627160454,180592,13650246
245,1627160454,382739,13700247
246,1627160454,585940,13750248
247,1627160454,791043,13800249
248,1627160454,994461,13850250
249,1627160455,194599,13900251
250,1627160455,399781,13950252
251,1627160455,604940,14000253
252,1627160455,807547,14050254
253,1627160456,12538,14100255
254,1627160456,214831,14150256
255,1627160456,420003,14200257
256,1627160456,623930,14250258
257,1627160456,824376,14300259
258,1627160457,25855,14350260
259,1627160457,229785,14400261
260,1627160457,430268,14450262
261,1627160457,633313,14500263
262,1627160457,838510,14550264
263,1627160458,38687,14600265
264,1627160458,243861,14650266
265,1627160458,448222,14700267
266,1627160458,649188,14750268
267,1627160458,852509,14800269
268,1627160459,55785,14850270
269,1627160459,259539,14900271
270,1627160459,464156,14950272
271,1627160459,665722,15000273
272,1627160459,868649,15050274
273,1627160460,70888,15100275
274,1627160460,273141,15150276
275,1627160460,473927,15200277
276,1627160460,675304,15250278
277,1627160460,878588,15300279
278,1627160461,81732,15350280
279,1627160461,286322,15400281
280,1627160461,486772,15450282
281,1627160461,686977,15500283
282,1627160461,895199,15550284
283,1627160462,97932,15600285
284,1627160462,302320,15650286
285,1627160462,507506,15700287
286,1627160462,712537,15750288
287,1627160462,917721,15800289
288,1627160463,119094,15850290
289,1627160463,320690,15900291
290,1627160463,525259,15950292
291,1627160463,727504,16000293
292,1627160463,932798,16050294
293,1627160464,136408,16100295
294,1627160464,340203,16150296
295,1627160464,545437,16200297
296,1627160464,749529,16250298
297,1627160464,952702,16300299
298,1627160465,152766,16350300
299,1627160465,360431,16400301
300,1627160465,564074,16450302
301,1627160465,765463,16500303
