counter,seconds,micro seconds,local clock [us]
380,1627107638,480463,20750382
381,1627107638,684148,20800383
382,1627107638,886234,20850384
383,1627107639,86431,20900385
384,1627107639,291417,20950386
385,1627107639,494744,21000387
386,1627107639,697178,21050388
387,1627107639,897320,21100389
388,1627107640,102077,21150390
389,1627107640,306039,21200391
390,1627107640,508481,21250392
391,1627107640,713597,21300393
392,1627107640,917720,21350394
393,1627107641,121772,21400395
394,1627107641,326689,21450396
395,1627107641,530334,21500397
396,1627107641,732170,21550398
397,1627107641,936574,21600399
398,1627107642,141681,21650400
399,1627107642,342967,21700401
400,1627107642,547048,21750402
401,1627107642,749148,21800403
402,1627107642,954186,21850404
403,1627107643,155563,21900405
404,1627107643,358983,21950406
405,1627107643,563847,22000407
406,1627107643,765979,22050408
407,1627107643,970529,22100409
408,1627107644,170709,22150410
409,1627107644,374723,22200411
410,1627107644,577497,22250412
411,1627107644,780734,22300413
412,1627107644,983574,22350414
413,1627107645,187349,22400415
414,1627107645,387899,22450416
415,1627107645,591662,22500417
416,1627107645,794699,22550418
417,1627107645,998742,22600419
418,1627107646,199661,22650420
419,1627107646,403212,22700421
420,1627107646,606830,22750422
421,1627107646,816051,22800423
422,1627107647,30254,22850424
423,1627107647,233395,22900425
424,1627107647,433455,22950426
425,1627107647,638528,23000427
426,1627107647,841493,23050428
427,1627107648,48808,23100429
428,1627107648,253660,23150430
429,1627107648,458210,23200431
430,1627107648,662374,23250432
431,1627107648,867302,23300433
432,1627107649,70011,23350434
433,1627107649,274127,23400435
434,1627107649,475095,23450436
435,1627107649,680370,23500437
436,1627107649,880850,23550438
437,1627107650,81311,23600439
438,1627107650,283966,23650440
439,1627107650,486224,23700441
440,1627107650,690361,23750442
441,1627107650,893379,23800443
442,1627107651,96778,23850444
443,1627107651,301322,23900445
444,1627107651,505373,23950446
445,1627107651,707630,24000447
446,1627107651,912846,24050448
447,1627107652,114848,24100449
448,1627107652,320922,24150450
449,1627107652,523160,24200451
450,1627107652,731352,24250452
451,1627107652,932339,24300453
452,1627107653,137472,24350454
453,1627107653,339472,24400455
454,1627107653,543641,24450456
455,1627107653,748149,24500457
456,1627107653,956166,24550458
457,1627107654,160396,24600459
458,1627107654,364086,24650460
459,1627107654,568105,24700461
460,1627107654,772490,24750462
461,1627107654,976799,24800463
462,1627107655,180777,24850464
463,1627107655,380903,24900465
464,1627107655,582472,24950466
465,1627107655,786357,25000467
466,1627107655,987806,25050468
467,1627107656,188344,25100469
468,1627107656,390839,25150470
469,1627107656,601699,25200471
470,1627107656,808389,25250472
471,1627107657,9562,25300473
472,1627107657,213765,25350474
473,1627107657,416712,25400475
474,1627107657,624583,25450476
475,1627107657,825264,25500477
476,1627107658,28591,25550478
477,1627107658,232287,25600479
478,1627107658,437002,25650480
479,1627107658,637459,25700481
480,1627107658,840865,25750482
481,1627107659,43100,25800483
482,1627107659,247175,25850484
483,1627107659,449792,25900485
484,1627107659,653339,25950486
485,1627107659,854543,26000487
486,1627107660,55885,26050488
487,1627107660,260038,26100489
488,1627107660,470814,26150490
489,1627107660,674839,26200491
490,1627107660,876623,26250492
491,1627107661,82825,26300493
492,1627107661,287426,26350494
493,1627107661,491526,26400495
494,1627107661,696676,26450496
495,1627107661,897193,26500497
496,1627107662,98208,26550498
497,1627107662,300359,26600499
498,1627107662,505344,26650500
499,1627107662,709518,26700501
500,1627107662,913466,26750502
501,1627107663,118361,26800503
502,1627107663,322124,26850504
503,1627107663,524756,26900505
504,1627107663,728399,26950506
505,1627107663,931286,27000507
506,1627107664,134965,27050508
507,1627107664,339040,27100509
508,1627107664,541189,27150510
509,1627107664,743623,27200511
510,1627107664,947642,27250512
511,1627107665,151384,27300513
512,1627107665,353771,27350514
513,1627107665,558624,27400515
514,1627107665,760249,27450516
515,1627107665,964333,27500517
516,1627107666,166383,27550518
517,1627107666,369932,27600519
518,1627107666,574914,27650520
519,1627107666,777763,27700521
520,1627107666,980768,27750522
521,1627107667,184259,27800523
522,1627107667,388301,27850524
523,1627107667,591655,27900525
524,1627107667,792029,27950526
525,1627107667,992857,28000527
526,1627107668,197687,28050528
527,1627107668,401653,28100529
528,1627107668,605679,28150530
529,1627107668,809170,28200531
530,1627107669,14080,28250532
531,1627107669,214676,28300533
532,1627107669,417300,28350534
533,1627107669,617894,28400535
534,1627107669,818992,28450536
535,1627107670,21174,28500537
536,1627107670,223388,28550538
537,1627107670,424831,28600539
538,1627107670,629566,28650540
539,1627107670,834089,28700541
540,1627107671,36741,28750542
541,1627107671,240046,28800543
542,1627107671,441039,28850544
543,1627107671,646130,28900545
544,1627107671,848004,28950546
545,1627107672,52784,29000547
546,1627107672,256488,29050548
547,1627107672,459259,29100549
548,1627107672,663480,29150550
549,1627107672,865465,29200551
550,1627107673,69346,29250552
551,1627107673,271803,29300553
552,1627107673,475843,29350554
553,1627107673,680803,29400555
554,1627107673,885291,29450556
555,1627107674,92523,29500557
556,1627107674,297449,29550558
557,1627107674,502399,29600559
558,1627107674,705054,29650560
559,1627107674,911291,29700561
560,1627107675,114350,29750562
561,1627107675,315436,29800563
562,1627107675,521357,29850564
563,1627107675,721500,29900565
564,1627107675,923056,29950566
565,1627107676,125504,30000567
566,1627107676,329699,30050568
567,1627107676,534048,30100569
568,1627107676,738641,30150570
569,1627107676,940428,30200571
570,1627107677,145365,30250572
571,1627107677,347020,30300573
572,1627107677,547265,30350574
573,1627107677,747835,30400575
574,1627107677,950971,30450576
575,1627107678,154095,30500577
576,1627107678,357229,30550578
577,1627107678,557993,30600579
578,1627107678,761356,30650580
579,1627107678,964084,30700581
580,1627107679,166566,30750582
581,1627107679,371705,30800583
582,1627107679,575858,30850584
583,1627107679,781013,30900585
584,1627107679,984101,30950586
585,1627107680,184850,31000587
586,1627107680,388664,31050588
587,1627107680,590004,31100589
588,1627107680,790720,31150590
589,1627107680,992455,31200591
590,1627107681,196210,31250592
591,1627107681,400260,31300593
592,1627107681,601352,31350594
593,1627107681,803621,31400595
594,1627107682,7190,31450596
595,1627107682,211615,31500597
596,1627107682,412797,31550598
597,1627107682,617707,31600599
598,1627107682,820179,31650600
599,1627107683,24291,31700601
0,1627107685,468956,32300613
1,1627107685,673969,32350614
2,1627107685,874335,32400615
3,1627107686,77630,32450616
4,1627107686,281134,32500617
5,1627107686,486189,32550618
6,1627107686,689448,32600619
7,1627107686,894361,32650620
8,1627107687,99385,32700621
9,1627107687,304448,32750622
10,1627107687,509503,32800623
11,1627107687,714513,32850624
12,1627107687,914720,32900625
13,1627107688,114934,32950626
14,1627107688,318396,33000627
15,1627107688,521383,33050628
16,1627107688,724822,33100629
17,1627107688,926044,33150630
18,1627107689,131086,33200631
19,1627107689,335989,33250632
20,1627107689,537393,33300633
21,1627107689,742175,33350634
22,1627107689,942354,33400635
23,1627107690,147102,33450636
24,1627107690,350091,33500637
25,1627107690,551860,33550638
26,1627107690,756475,33600639
27,1627107690,957298,33650640
28,1627107691,161043,33700641
29,1627107691,363785,33750642
30,1627107691,564738,33800643
31,1627107691,769423,33850644
32,1627107691,973178,33900645
33,1627107692,174498,33950646
34,1627107692,374855,34000647
35,1627107692,579296,34050648
36,1627107692,780256,34100649
37,1627107692,982999,34150650
38,1627107693,183577,34200651
39,1627107693,386283,34250652
40,1627107693,589283,34300653
41,1627107693,794032,34350654
42,1627107693,998391,34400655
43,1627107694,199171,34450656
44,1627107694,403763,34500657
45,1627107694,606536,34550658
46,1627107694,810531,34600659
47,1627107695,14789,34650660
48,1627107695,218747,34700661
49,1627107695,422181,34750662
50,1627107695,625138,34800663
51,1627107695,829952,34850664
52,1627107696,31039,34900665
53,1627107696,235380,34950666
54,1627107696,438930,35000667
55,1627107696,642799,35050668
56,1627107696,846279,35100669
57,1627107697,49077,35150670
58,1627107697,250128,35200671
59,1627107697,455026,35250672
60,1627107697,659658,35300673
61,1627107697,864531,35350674
62,1627107698,66578,35400675
63,1627107698,268057,35450676
64,1627107698,472084,35500677
65,1627107698,674377,35550678
66,1627107698,876835,35600679
67,1627107699,80734,35650680
68,1627107699,281822,35700681
69,1627107699,486242,35750682
70,1627107699,691364,35800683
71,1627107699,893897,35850684
72,1627107700,96242,35900685
73,1627107700,300579,35950686
74,1627107700,504564,36000687
75,1627107700,708218,36050688
76,1627107700,912565,36100689
77,1627107701,114683,36150690
78,1627107701,319659,36200691
79,1627107701,523120,36250692
80,1627107701,727888,36300693
81,1627107701,931833,36350694
82,1627107702,134221,36400695
83,1627107702,338687,36450696
84,1627107702,542952,36500697
85,1627107702,747524,36550698
86,1627107702,948419,36600699
87,1627107703,152013,36650700
88,1627107703,354791,36700701
89,1627107703,559432,36750702
90,1627107703,764257,36800703
91,1627107703,968620,36850704
92,1627107704,170676,36900705
93,1627107704,374844,36950706
94,1627107704,579200,37000707
95,1627107704,781258,37050708
96,1627107704,983858,37100709
97,1627107705,184929,37150710
98,1627107705,385227,37200711
99,1627107705,590086,37250712
100,1627107705,793850,37300713
101,1627107705,998599,37350714
102,1627107706,202224,37400715
103,1627107706,406625,37450716
104,1627107706,614810,37500717
105,1627107706,815641,37550718
106,1627107707,18918,37600719
107,1627107707,219285,37650720
108,1627107707,421500,37700721
109,1627107707,624120,37750722
110,1627107707,825244,37800723
111,1627107708,28096,37850724
112,1627107708,230556,37900725
113,1627107708,433230,37950726
114,1627107708,635671,38000727
115,1627107708,836334,38050728
116,1627107709,36787,38100729
117,1627107709,241161,38150730
118,1627107709,444875,38200731
119,1627107709,646294,38250732
120,1627107709,848488,38300733
121,1627107710,52228,38350734
122,1627107710,255114,38400735
123,1627107710,459519,38450736
124,1627107710,659559,38500737
125,1627107710,863568,38550738
126,1627107711,65358,38600739
127,1627107711,265966,38650740
128,1627107711,468668,38700741
129,1627107711,668901,38750742
130,1627107711,871256,38800743
131,1627107712,75340,38850744
132,1627107712,278361,38900745
133,1627107712,481244,38950746
134,1627107712,685408,39000747
135,1627107712,889434,39050748
136,1627107713,94053,39100749
137,1627107713,298057,39150750
138,1627107713,500396,39200751
139,1627107713,703441,39250752
140,1627107713,906821,39300753
141,1627107714,111095,39350754
142,1627107714,313408,39400755
143,1627107714,516097,39450756
144,1627107714,719281,39500757
145,1627107714,924198,39550758
146,1627107715,129317,39600759
147,1627107715,331187,39650760
148,1627107715,536315,39700761
149,1627107715,741031,39750762
150,1627107715,943783,39800763
151,1627107716,147437,39850764
152,1627107716,347784,39900765
153,1627107716,550466,39950766
154,1627107716,752855,40000767
155,1627107716,956807,40050768
156,1627107717,161608,40100769
157,1627107717,366547,40150770
158,1627107717,568941,40200771
159,1627107717,772748,40250772
160,1627107717,973136,40300773
161,1627107718,176026,40350774
162,1627107718,381070,40400775
163,1627107718,585685,40450776
164,1627107718,788695,40500777
165,1627107718,992024,40550778
166,1627107719,194550,40600779
167,1627107719,397253,40650780
168,1627107719,601962,40700781
169,1627107719,806902,40750782
170,1627107720,11478,40800783
171,1627107720,214608,40850784
172,1627107720,419318,40900785
173,1627107720,621805,40950786
174,1627107720,826306,41000787
175,1627107721,29585,41050788
176,1627107721,232701,41100789
177,1627107721,436121,41150790
178,1627107721,638993,41200791
179,1627107721,842875,41250792
180,1627107722,47777,41300793
181,1627107722,252488,41350794
182,1627107722,455818,41400795
183,1627107722,658553,41450796
184,1627107722,860833,41500797
185,1627107723,64929,41550798
186,1627107723,266492,41600799
187,1627107723,470194,41650800
188,1627107723,672805,41700801
189,1627107723,873577,41750802
190,1627107724,77944,41800803
191,1627107724,282556,41850804
192,1627107724,487625,41900805
193,1627107724,692347,41950806
194,1627107724,895024,42000807
195,1627107725,98970,42050808
196,1627107725,303924,42100809
197,1627107725,506378,42150810
198,1627107725,709334,42200811
199,1627107725,912922,42250812
200,1627107726,116227,42300813
201,1627107726,321063,42350814
202,1627107726,522116,42400815
203,1627107726,724145,42450816
204,1627107726,925615,42500817
205,1627107727,130528,42550818
206,1627107727,331021,42600819
207,1627107727,534697,42650820
208,1627107727,735847,42700821
209,1627107727,937251,42750822
210,1627107728,140598,42800823
211,1627107728,342009,42850824
212,1627107728,546892,42900825
213,1627107728,748750,42950826
214,1627107728,953113,43000827
215,1627107729,157749,43050828
216,1627107729,362897,43100829
217,1627107729,563570,43150830
218,1627107729,765894,43200831
219,1627107729,967200,43250832
220,1627107730,172267,43300833
221,1627107730,374973,43350834
222,1627107730,578719,43400835
223,1627107730,779843,43450836
224,1627107730,985066,43500837
225,1627107731,185248,43550838
226,1627107731,388195,43600839
227,1627107731,591706,43650840
228,1627107731,795222,43700841
229,1627107731,997044,43750842
230,1627107732,198191,43800843
231,1627107732,402392,43850844
232,1627107732,604874,43900845
233,1627107732,807743,43950846
234,1627107733,10580,44000847
235,1627107733,214216,44050848
236,1627107733,416540,44100849
237,1627107733,618126,44150850
238,1627107733,821375,44200851
239,1627107734,26142,44250852
240,1627107734,229985,44300853
241,1627107734,433197,44350854
242,1627107734,637475,44400855
243,1627107734,841349,44450856
244,1627107735,46239,44500857
245,1627107735,247009,44550858
246,1627107735,447738,44600859
247,1627107735,652292,44650860
248,1627107735,852924,44700861
249,1627107736,56565,44750862
250,1627107736,260382,44800863
251,1627107736,464892,44850864
252,1627107736,665478,44900865
253,1627107736,869194,44950866
254,1627107737,73966,45000867
255,1627107737,277734,45050868
256,1627107737,480834,45100869
257,1627107737,696888,45150870
258,1627107737,901394,45200871
259,1627107738,104507,45250872
260,1627107738,309731,45300873
261,1627107738,511637,45350874
262,1627107738,712983,45400875
263,1627107738,917715,45450876
264,1627107739,121744,45500877
265,1627107739,324047,45550878
266,1627107739,528064,45600879
267,1627107739,731644,45650880
268,1627107739,936277,45700881
269,1627107740,137941,45750882
270,1627107740,342514,45800883
271,1627107740,545746,45850884
272,1627107740,750719,45900885
273,1627107740,955060,45950886
274,1627107741,157810,46000887
275,1627107741,360020,46050888
276,1627107741,564487,46100889
277,1627107741,765988,46150890
278,1627107741,966596,46200891
279,1627107742,171094,46250892
280,1627107742,375181,46300893
281,1627107742,579613,46350894
282,1627107742,784747,46400895
283,1627107742,989711,46450896
284,1627107743,191190,46500897
285,1627107743,394943,46550898
286,1627107743,597977,46600899
287,1627107743,802403,46650900
288,1627107744,5775,46700901
289,1627107744,210481,46750902
290,1627107744,414790,46800903
291,1627107744,618504,46850904
292,1627107744,820082,46900905
293,1627107745,25051,46950906
294,1627107745,229362,47000907
295,1627107745,433093,47050908
296,1627107745,636855,47100909
297,1627107745,837727,47150910
298,1627107746,41994,47200911
299,1627107746,245970,47250912
300,1627107746,449503,47300913
301,1627107746,652294,47350914
302,1627107746,855812,47400915
303,1627107747,57141,47450916
304,1627107747,262261,47500917
305,1627107747,464163,47550918
306,1627107747,668421,47600919
307,1627107747,871890,47650920
308,1627107748,76969,47700921
309,1627107748,280188,47750922
310,1627107748,481183,47800923
311,1627107748,685042,47850924
312,1627107748,887806,47900925
313,1627107749,91665,47950926
314,1627107749,293767,48000927
315,1627107749,496819,48050928
316,1627107749,700729,48100929
317,1627107749,901905,48150930
318,1627107750,104634,48200931
319,1627107750,307074,48250932
320,1627107750,507973,48300933
321,1627107750,710308,48350934
322,1627107750,913385,48400935
323,1627107751,116742,48450936
324,1627107751,318264,48500937
325,1627107751,519767,48550938
326,1627107751,722558,48600939
327,1627107751,924538,48650940
328,1627107752,129440,48700941
329,1627107752,332836,48750942
330,1627107752,535076,48800943
331,1627107752,736374,48850944
332,1627107752,939422,48900945
333,1627107753,144015,48950946
334,1627107753,347725,49000947
335,1627107753,552817,49050948
336,1627107753,754826,49100949
337,1627107753,959031,49150950
338,1627107754,163369,49200951
339,1627107754,367830,49250952
340,1627107754,571173,49300953
341,1627107754,773782,49350954
342,1627107754,974960,49400955
343,1627107755,179665,49450956
344,1627107755,380007,49500957
345,1627107755,581733,49550958
346,1627107755,785642,49600959
347,1627107755,987480,49650960
348,1627107756,192041,49700961
349,1627107756,396276,49750962
350,1627107756,597194,49800963
351,1627107756,798572,49850964
352,1627107757,2994,49900965
353,1627107757,205524,49950966
354,1627107757,409327,50000967
355,1627107757,610477,50050968
356,1627107757,810819,50100969
357,1627107758,14602,50150970
358,1627107758,217698,50200971
359,1627107758,418297,50250972
360,1627107758,623173,50300973
361,1627107758,825702,50350974
362,1627107759,30091,50400975
363,1627107759,232004,50450976
364,1627107759,435538,50500977
365,1627107759,638460,50550978
366,1627107759,841517,50600979
367,1627107760,44774,50650980
368,1627107760,248128,50700981
369,1627107760,451102,50750982
370,1627107760,654799,50800983
371,1627107760,858170,50850984
372,1627107761,59644,50900985
373,1627107761,263781,50950986
374,1627107761,465764,51000987
375,1627107761,666752,51050988
376,1627107761,867631,51100989
377,1627107762,70430,51150990
378,1627107762,275873,51200991
379,1627107762,477425,51250992
380,1627107762,679623,51300993
381,1627107762,883553,51350994
382,1627107763,86488,51400995
383,1627107763,289754,51450996
384,1627107763,493356,51500997
385,1627107763,697546,51550998
386,1627107763,902062,51600999
387,1627107764,103335,51651000
388,1627107764,305614,51701001
389,1627107764,508007,51751002
390,1627107764,711993,51801003
391,1627107764,913484,51851004
392,1627107765,116244,51901005
393,1627107765,320416,51951006
394,1627107765,524646,52001007
395,1627107765,726321,52051008
396,1627107765,930970,52101009
