counter,seconds,micro seconds,local clock [us]
530,1627107662,1970,26550000
531,1627107662,202420,26600000
532,1627107662,404905,26650000
533,1627107662,609269,26700000
534,1627107662,813119,26750000
535,1627107663,17434,26800000
536,1627107663,219680,26850000
537,1627107663,421045,26900000
538,1627107663,624360,26950000
539,1627107663,828331,27000000
540,1627107664,30297,27050000
541,1627107664,230440,27100000
542,1627107664,434539,27150000
543,1627107664,637528,27200000
544,1627107664,839531,27250000
545,1627107665,43381,27300000
546,1627107665,247935,27350000
547,1627107665,450869,27400000
548,1627107665,655724,27450000
549,1627107665,860168,27500000
550,1627107666,62912,27550000
551,1627107666,264790,27600000
552,1627107666,465107,27650000
553,1627107666,665675,27700000
554,1627107666,865918,27750000
555,1627107667,69735,27800000
556,1627107667,275061,27850000
557,1627107667,477499,27900000
558,1627107667,682502,27950000
559,1627107667,885906,28000000
560,1627107668,89818,28050000
561,1627107668,294733,28100000
562,1627107668,498521,28150000
563,1627107668,698584,28200000
564,1627107668,903350,28250000
565,1627107669,107539,28300000
566,1627107669,311693,28350000
567,1627107669,513625,28400000
568,1627107669,717216,28450000
569,1627107669,922093,28500000
570,1627107670,125484,28550000
571,1627107670,329466,28600000
572,1627107670,531830,28650000
573,1627107670,732270,28700000
574,1627107670,936025,28750000
575,1627107671,140858,28800000
576,1627107671,344504,28850000
577,1627107671,546177,28900000
578,1627107671,750907,28950000
579,1627107671,955447,29000000
580,1627107672,160154,29050000
581,1627107672,365143,29100000
582,1627107672,565247,29150000
583,1627107672,765447,29200000
584,1627107672,969771,29250000
585,1627107673,174089,29300000
586,1627107673,378782,29350000
587,1627107673,581085,29400000
588,1627107673,785902,29450000
589,1627107673,986955,29500000
590,1627107674,197513,29550000
591,1627107674,404384,29600000
592,1627107674,606873,29650000
593,1627107674,809801,29700000
594,1627107675,13412,29750000
595,1627107675,215957,29800000
596,1627107675,416335,29850000
597,1627107675,617332,29900000
598,1627107675,821612,29950000
599,1627107676,26540,30000000
600,1627107676,231113,30050000
601,1627107676,435256,30100000
602,1627107676,638789,30150000
603,1627107676,841009,30200000
604,1627107677,42486,30250000
605,1627107677,244484,30300000
606,1627107677,448537,30350000
607,1627107677,650396,30400000
608,1627107677,851482,30450000
609,1627107678,55184,30500000
610,1627107678,257867,30550000
611,1627107678,460398,30600000
612,1627107678,663515,30650000
613,1627107678,867779,30700000
614,1627107679,72081,30750000
615,1627107679,274166,30800000
616,1627107679,478761,30850000
617,1627107679,680742,30900000
618,1627107679,881748,30950000
619,1627107680,86841,31000000
620,1627107680,297978,31050000
621,1627107680,499127,31100000
622,1627107680,702850,31150000
623,1627107680,906402,31200000
624,1627107681,111126,31250000
625,1627107681,313006,31300000
626,1627107681,516743,31350000
627,1627107681,720624,31400000
628,1627107681,920885,31450000
629,1627107682,125040,31500000
630,1627107682,327631,31550000
631,1627107682,531132,31600000
632,1627107682,734270,31650000
633,1627107682,937002,31700000
634,1627107683,140429,31750000
635,1627107683,341586,31800000
636,1627107683,546741,31850000
637,1627107683,751771,31900000
638,1627107683,953010,31950000
639,1627107684,156913,32000000
640,1627107684,361405,32050000
641,1627107684,564101,32100000
642,1627107684,765588,32150000
643,1627107684,969050,32200000
644,1627107685,172053,32250000
645,1627107685,372334,32300000
646,1627107685,577274,32350000
647,1627107685,779920,32400000
648,1627107685,984716,32450000
649,1627107686,184953,32500000
650,1627107686,388443,32550000
651,1627107686,588582,32600000
652,1627107686,789036,32650000
653,1627107686,992089,32700000
654,1627107687,196216,32750000
655,1627107687,397303,32800000
656,1627107687,598566,32850000
657,1627107687,798800,32900000
658,1627107688,4037,32950000
659,1627107688,204819,33000000
660,1627107688,408128,33050000
661,1627107688,613029,33100000
662,1627107688,817587,33150000
663,1627107689,18023,33200000
664,1627107689,222094,33250000
665,1627107689,424708,33300000
666,1627107689,627007,33350000
667,1627107689,833725,33400000
668,1627107690,36777,33450000
669,1627107690,238790,33500000
670,1627107690,443088,33550000
671,1627107690,647197,33600000
672,1627107690,849387,33650000
673,1627107691,53981,33700000
674,1627107691,255823,33750000
675,1627107691,458274,33800000
676,1627107691,661997,33850000
677,1627107691,862928,33900000
678,1627107692,64341,33950000
679,1627107692,265843,34000000
680,1627107692,468157,34050000
681,1627107692,672158,34100000
682,1627107692,876410,34150000
683,1627107693,80707,34200000
684,1627107693,281793,34250000
685,1627107693,486325,34300000
686,1627107693,689509,34350000
687,1627107693,891331,34400000
688,1627107694,95105,34450000
689,1627107694,297789,34500000
690,1627107694,501964,34550000
691,1627107694,704223,34600000
692,1627107694,906836,34650000
693,1627107695,110423,34700000
694,1627107695,314324,34750000
695,1627107695,514636,34800000
696,1627107695,717801,34850000
697,1627107695,922897,34900000
698,1627107696,124042,34950000
699,1627107696,329293,35000000
700,1627107696,531523,35050000
701,1627107696,735565,35100000
702,1627107696,940475,35150000
703,1627107697,143960,35200000
704,1627107697,347250,35250000
705,1627107697,551496,35300000
706,1627107697,756449,35350000
707,1627107697,957750,35400000
708,1627107698,160270,35450000
709,1627107698,364112,35500000
710,1627107698,566551,35550000
711,1627107698,769674,35600000
712,1627107698,972808,35650000
713,1627107699,174175,35700000
714,1627107699,376673,35750000
715,1627107699,580405,35800000
716,1627107699,781406,35850000
717,1627107699,986322,35900000
718,1627107700,189523,35950000
719,1627107700,392717,36000000
720,1627107700,596625,36050000
721,1627107700,797570,36100000
722,1627107701,2084,36150000
723,1627107701,205450,36200000
724,1627107701,407964,36250000
725,1627107701,618449,36300000
726,1627107701,820868,36350000
727,1627107702,25979,36400000
728,1627107702,231073,36450000
729,1627107702,436139,36500000
730,1627107702,640337,36550000
731,1627107702,844082,36600000
732,1627107703,49793,36650000
733,1627107703,251853,36700000
734,1627107703,452121,36750000
735,1627107703,655494,36800000
736,1627107703,859729,36850000
737,1627107704,63493,36900000
738,1627107704,265395,36950000
739,1627107704,467951,37000000
740,1627107704,669217,37050000
741,1627107704,874579,37100000
742,1627107705,79589,37150000
743,1627107705,282534,37200000
744,1627107705,485631,37250000
745,1627107705,689996,37300000
746,1627107705,891474,37350000
747,1627107706,93291,37400000
748,1627107706,297901,37450000
749,1627107706,503321,37500000
750,1627107706,706815,37550000
751,1627107706,914028,37600000
752,1627107707,116699,37650000
753,1627107707,321620,37700000
754,1627107707,531006,37750000
755,1627107707,731783,37800000
756,1627107707,934872,37850000
757,1627107708,136683,37900000
758,1627107708,340047,37950000
759,1627107708,544282,38000000
760,1627107708,747754,38050000
761,1627107708,951188,38100000
762,1627107709,152850,38150000
763,1627107709,355737,38200000
764,1627107709,560086,38250000
765,1627107709,764467,38300000
766,1627107709,967838,38350000
767,1627107710,168609,38400000
768,1627107710,370692,38450000
769,1627107710,574989,38500000
770,1627107710,777775,38550000
771,1627107710,982445,38600000
772,1627107711,186790,38650000
773,1627107711,388640,38700000
774,1627107711,592041,38750000
775,1627107711,796272,38800000
776,1627107711,997777,38850000
777,1627107712,200118,38900000
778,1627107712,404311,38950000
779,1627107712,606537,39000000
780,1627107712,809755,39050000
781,1627107713,14019,39100000
782,1627107713,214997,39150000
783,1627107713,419113,39200000
784,1627107713,619709,39250000
785,1627107713,819960,39300000
786,1627107714,24417,39350000
787,1627107714,224849,39400000
788,1627107714,429270,39450000
789,1627107714,633475,39500000
790,1627107714,835974,39550000
791,1627107715,37070,39600000
792,1627107715,237510,39650000
793,1627107715,441963,39700000
794,1627107715,646774,39750000
795,1627107715,848014,39800000
796,1627107716,49694,39850000
797,1627107716,253284,39900000
798,1627107716,457205,39950000
799,1627107716,658540,40000000
800,1627107716,862985,40050000
801,1627107717,65992,40100000
802,1627107717,269631,40150000
803,1627107717,473026,40200000
804,1627107717,677019,40250000
805,1627107717,879552,40300000
806,1627107718,83506,40350000
807,1627107718,286926,40400000
808,1627107718,490170,40450000
809,1627107718,691971,40500000
810,1627107718,896161,40550000
811,1627107719,100824,40600000
812,1627107719,305137,40650000
813,1627107719,508058,40700000
814,1627107719,711847,40750000
815,1627107719,913025,40800000
816,1627107720,118099,40850000
817,1627107720,318484,40900000
818,1627107720,518555,40950000
819,1627107720,722178,41000000
820,1627107720,923751,41050000
821,1627107721,128108,41100000
822,1627107721,331777,41150000
823,1627107721,533843,41200000
824,1627107721,738883,41250000
825,1627107721,941022,41300000
826,1627107722,141397,41350000
827,1627107722,345198,41400000
828,1627107722,548797,41450000
829,1627107722,748983,41500000
830,1627107722,953899,41550000
831,1627107723,154558,41600000
832,1627107723,357374,41650000
833,1627107723,557789,41700000
834,1627107723,758174,41750000
835,1627107723,959332,41800000
836,1627107724,162029,41850000
837,1627107724,364498,41900000
838,1627107724,568382,41950000
839,1627107724,771158,42000000
840,1627107724,975472,42050000
841,1627107725,179618,42100000
842,1627107725,383763,42150000
843,1627107725,588133,42200000
844,1627107725,789298,42250000
845,1627107725,992821,42300000
846,1627107726,197426,42350000
847,1627107726,399061,42400000
848,1627107726,599910,42450000
849,1627107726,801684,42500000
850,1627107727,6603,42550000
851,1627107727,211690,42600000
852,1627107727,413329,42650000
853,1627107727,614124,42700000
854,1627107727,814606,42750000
855,1627107728,19765,42800000
856,1627107728,223210,42850000
857,1627107728,425057,42900000
858,1627107728,628324,42950000
859,1627107728,830542,43000000
860,1627107729,34568,43050000
861,1627107729,238267,43100000
862,1627107729,440966,43150000
863,1627107729,643857,43200000
864,1627107729,847315,43250000
865,1627107730,48922,43300000
866,1627107730,249385,43350000
867,1627107730,453040,43400000
868,1627107730,656725,43450000
869,1627107730,858605,43500000
870,1627107731,63146,43550000
871,1627107731,265559,43600000
872,1627107731,468736,43650000
873,1627107731,670336,43700000
874,1627107731,874037,43750000
875,1627107732,76422,43800000
876,1627107732,281297,43850000
877,1627107732,485937,43900000
878,1627107732,686612,43950000
879,1627107732,889101,44000000
880,1627107733,93115,44050000
881,1627107733,297612,44100000
882,1627107733,498366,44150000
883,1627107733,703074,44200000
884,1627107733,907029,44250000
885,1627107734,109077,44300000
886,1627107734,313359,44350000
887,1627107734,518528,44400000
888,1627107734,723478,44450000
889,1627107734,927420,44500000
890,1627107735,130899,44550000
891,1627107735,332243,44600000
892,1627107735,536153,44650000
893,1627107735,738799,44700000
894,1627107735,942578,44750000
895,1627107736,147263,44800000
896,1627107736,351986,44850000
897,1627107736,555541,44900000
898,1627107736,760589,44950000
899,1627107736,964124,45000000
900,1627107737,167944,45050000
901,1627107737,376042,45100000
902,1627107737,579871,45150000
903,1627107737,794306,45200000
904,1627107737,995846,45250000
905,1627107738,196684,45300000
906,1627107738,401042,45350000
907,1627107738,603917,45400000
908,1627107738,804382,45450000
909,1627107739,8965,45500000
910,1627107739,213787,45550000
911,1627107739,415588,45600000
912,1627107739,618228,45650000
913,1627107739,823072,45700000
914,1627107740,24484,45750000
915,1627107740,229085,45800000
916,1627107740,429943,45850000
917,1627107740,632955,45900000
918,1627107740,836112,45950000
919,1627107741,40821,46000000
920,1627107741,241956,46050000
921,1627107741,445357,46100000
922,1627107741,647833,46150000
923,1627107741,851980,46200000
924,1627107742,56091,46250000
925,1627107742,260742,46300000
926,1627107742,463145,46350000
927,1627107742,666745,46400000
928,1627107742,868613,46450000
929,1627107743,71232,46500000
930,1627107743,274974,46550000
931,1627107743,479899,46600000
932,1627107743,682508,46650000
933,1627107743,884083,46700000
934,1627107744,87497,46750000
935,1627107744,291812,46800000
936,1627107744,492855,46850000
937,1627107744,697605,46900000
938,1627107744,898463,46950000
939,1627107745,98565,47000000
940,1627107745,299516,47050000
941,1627107745,502759,47100000
942,1627107745,707735,47150000
943,1627107745,909040,47200000
944,1627107746,112801,47250000
945,1627107746,314538,47300000
946,1627107746,519122,47350000
947,1627107746,722092,47400000
948,1627107746,925521,47450000
949,1627107747,129525,47500000
950,1627107747,333002,47550000
951,1627107747,537482,47600000
952,1627107747,738054,47650000
953,1627107747,942261,47700000
954,1627107748,147288,47750000
955,1627107748,350819,47800000
956,1627107748,554189,47850000
957,1627107748,754430,47900000
958,1627107748,958211,47950000
959,1627107749,162129,48000000
960,1627107749,363584,48050000
961,1627107749,567867,48100000
962,1627107749,771298,48150000
963,1627107749,971534,48200000
964,1627107750,176185,48250000
965,1627107750,379676,48300000
966,1627107750,582741,48350000
967,1627107750,783903,48400000
968,1627107750,988963,48450000
969,1627107751,191630,48500000
970,1627107751,395409,48550000
971,1627107751,596239,48600000
972,1627107751,798319,48650000
973,1627107751,998989,48700000
974,1627107752,199386,48750000
975,1627107752,403744,48800000
976,1627107752,603948,48850000
977,1627107752,805764,48900000
978,1627107753,9146,48950000
979,1627107753,214271,49000000
980,1627107753,418503,49050000
981,1627107753,619006,49100000
982,1627107753,820479,49150000
983,1627107754,24741,49200000
984,1627107754,229655,49250000
985,1627107754,434802,49300000
986,1627107754,639709,49350000
987,1627107754,843594,49400000
988,1627107755,46646,49450000
989,1627107755,249778,49500000
990,1627107755,453211,49550000
991,1627107755,656207,49600000
992,1627107755,860060,49650000
993,1627107756,63159,49700000
994,1627107756,264367,49750000
995,1627107756,468857,49800000
996,1627107756,672953,49850000
997,1627107756,875351,49900000
