counter,seconds,micro seconds,local clock [us]
149,1627107590,146453,8850150
150,1627107590,346960,8900151
151,1627107590,551021,8950152
152,1627107590,751123,9000153
153,1627107590,956000,9050154
154,1627107591,160196,9100155
155,1627107591,368830,9150156
156,1627107591,572410,9200157
157,1627107591,776357,9250158
158,1627107591,980195,9300159
159,1627107592,183491,9350160
160,1627107592,385132,9400161
161,1627107592,589391,9450162
162,1627107592,793036,9500163
163,1627107592,997849,9550164
164,1627107593,202482,9600165
165,1627107593,406760,9650166
166,1627107593,611035,9700167
167,1627107593,813668,9750168
168,1627107594,18054,9800169
169,1627107594,219448,9850170
170,1627107594,421600,9900171
171,1627107594,625781,9950172
172,1627107594,830728,10000173
173,1627107595,34970,10050174
174,1627107595,239978,10100175
175,1627107595,441306,10150176
176,1627107595,642813,10200177
177,1627107595,847591,10250178
178,1627107596,51028,10300179
179,1627107596,255126,10350180
180,1627107596,460337,10400181
181,1627107596,664000,10450182
182,1627107596,866849,10500183
183,1627107597,68542,10550184
184,1627107597,272783,10600185
185,1627107597,475785,10650186
186,1627107597,680879,10700187
187,1627107597,881667,10750188
188,1627107598,85561,10800189
189,1627107598,287352,10850190
190,1627107598,492008,10900191
191,1627107598,696157,10950192
192,1627107598,901145,11000193
193,1627107599,103666,11050194
194,1627107599,308234,11100195
195,1627107599,510280,11150196
196,1627107599,714076,11200197
197,1627107599,915896,11250198
198,1627107600,120680,11300199
199,1627107600,324675,11350200
200,1627107600,528151,11400201
201,1627107600,732632,11450202
202,1627107600,933776,11500203
203,1627107601,138483,11550204
204,1627107601,341574,11600205
205,1627107601,544651,11650206
206,1627107601,746984,11700207
207,1627107601,951739,11750208
208,1627107602,153576,11800209
209,1627107602,355566,11850210
210,1627107602,559276,11900211
211,1627107602,764309,11950212
212,1627107602,966984,12000213
213,1627107603,171460,12050214
214,1627107603,372910,12100215
215,1627107603,573939,12150216
216,1627107603,778721,12200217
217,1627107603,983429,12250218
218,1627107604,183557,12300219
219,1627107604,386476,12350220
220,1627107604,591416,12400221
221,1627107604,796163,12450222
222,1627107605,89,12500223
223,1627107605,202440,12550224
224,1627107605,405301,12600225
225,1627107605,608793,12650226
226,1627107605,812941,12700227
227,1627107606,15187,12750228
228,1627107606,217508,12800229
229,1627107606,421563,12850230
230,1627107606,623960,12900231
231,1627107606,827743,12950232
232,1627107607,30992,13000233
233,1627107607,235410,13050234
234,1627107607,438075,13100235
235,1627107607,641900,13150236
236,1627107607,846157,13200237
237,1627107608,47228,13250238
238,1627107608,252275,13300239
239,1627107608,456296,13350240
240,1627107608,658620,13400241
241,1627107608,862817,13450242
242,1627107609,66015,13500243
243,1627107609,267553,13550244
244,1627107609,469570,13600245
245,1627107609,673486,13650246
246,1627107609,875328,13700247
247,1627107610,79437,13750248
248,1627107610,283611,13800249
249,1627107610,488055,13850250
250,1627107610,693165,13900251
251,1627107610,897507,13950252
252,1627107611,101541,14000253
253,1627107611,305614,14050254
254,1627107611,506885,14100255
255,1627107611,711780,14150256
256,1627107611,914781,14200257
257,1627107612,115300,14250258
258,1627107612,319403,14300259
259,1627107612,519622,14350260
260,1627107612,722161,14400261
261,1627107612,923130,14450262
262,1627107613,124497,14500263
263,1627107613,329408,14550264
264,1627107613,529504,14600265
265,1627107613,733168,14650266
266,1627107613,933814,14700267
267,1627107614,134399,14750268
268,1627107614,339541,14800269
269,1627107614,540183,14850270
270,1627107614,744469,14900271
271,1627107614,947923,14950272
272,1627107615,152281,15000273
273,1627107615,358909,15050274
274,1627107615,563885,15100275
275,1627107615,768194,15150276
276,1627107615,969630,15200277
277,1627107616,173917,15250278
278,1627107616,378050,15300279
279,1627107616,580440,15350280
280,1627107616,780798,15400281
281,1627107616,981160,15450282
282,1627107617,184091,15500283
283,1627107617,387839,15550284
284,1627107617,590310,15600285
285,1627107617,791050,15650286
286,1627107617,993773,15700287
287,1627107618,197362,15750288
288,1627107618,397817,15800289
289,1627107618,602574,15850290
290,1627107618,805865,15900291
291,1627107619,9515,15950292
292,1627107619,214133,16000293
293,1627107619,419261,16050294
294,1627107619,622105,16100295
295,1627107619,823781,16150296
296,1627107620,28350,16200297
297,1627107620,231031,16250298
298,1627107620,434803,16300299
299,1627107620,638971,16350300
300,1627107620,841162,16400301
301,1627107621,41995,16450302
302,1627107621,246167,16500303
303,1627107621,450220,16550304
304,1627107621,654396,16600305
305,1627107621,858384,16650306
306,1627107622,61539,16700307
307,1627107622,263403,16750308
308,1627107622,466487,16800309
309,1627107622,671595,16850310
310,1627107622,874656,16900311
311,1627107623,79234,16950312
312,1627107623,282053,17000313
313,1627107623,484535,17050314
314,1627107623,688236,17100315
315,1627107623,888545,17150316
316,1627107624,91833,17200317
317,1627107624,292159,17250318
318,1627107624,496584,17300319
319,1627107624,698803,17350320
320,1627107624,899079,17400321
321,1627107625,102654,17450322
322,1627107625,307775,17500323
323,1627107625,512676,17550324
324,1627107625,717329,17600325
325,1627107625,918651,17650326
326,1627107626,123762,17700327
327,1627107626,326424,17750328
328,1627107626,530073,17800329
329,1627107626,734423,17850330
330,1627107626,938501,17900331
331,1627107627,141430,17950332
332,1627107627,344083,18000333
333,1627107627,547470,18050334
334,1627107627,750617,18100335
335,1627107627,954586,18150336
336,1627107628,158515,18200337
337,1627107628,362767,18250338
338,1627107628,564364,18300339
339,1627107628,769366,18350340
340,1627107628,970738,18400341
341,1627107629,173920,18450342
342,1627107629,374557,18500343
343,1627107629,579534,18550344
344,1627107629,783050,18600345
345,1627107629,984791,18650346
346,1627107630,189470,18700347
347,1627107630,393374,18750348
348,1627107630,597479,18800349
349,1627107630,802486,18850350
350,1627107631,2764,18900351
351,1627107631,205753,18950352
352,1627107631,410812,19000353
353,1627107631,615176,19050354
354,1627107631,820089,19100355
355,1627107632,23681,19150356
356,1627107632,228266,19200357
357,1627107632,431119,19250358
358,1627107632,633807,19300359
359,1627107632,836712,19350360
360,1627107633,40425,19400361
361,1627107633,243788,19450362
362,1627107633,447909,19500363
363,1627107633,652845,19550364
364,1627107633,855985,19600365
365,1627107634,58657,19650366
366,1627107634,263358,19700367
367,1627107634,464297,19750368
368,1627107634,668561,19800369
369,1627107634,870264,19850370
370,1627107635,74934,19900371
371,1627107635,279354,19950372
372,1627107635,481197,20000373
373,1627107635,685459,20050374
374,1627107635,886667,20100375
375,1627107636,89973,20150376
376,1627107636,294057,20200377
377,1627107636,498286,20250378
378,1627107636,700315,20300379
379,1627107636,904731,20350380
380,1627107637,106698,20400381
381,1627107637,309413,20450382
382,1627107637,513265,20500383
383,1627107637,714175,20550384
384,1627107637,914303,20600385
385,1627107638,116933,20650386
386,1627107638,319364,20700387
387,1627107638,523151,20750388
388,1627107638,724103,20800389
389,1627107638,929055,20850390
390,1627107639,130566,20900391
391,1627107639,330934,20950392
392,1627107639,534081,21000393
393,1627107639,739050,21050394
394,1627107639,939599,21100395
395,1627107640,144590,21150396
396,1627107640,346589,21200397
397,1627107640,547643,21250398
398,1627107640,752256,21300399
399,1627107640,953090,21350400
400,1627107641,158202,21400401
401,1627107641,360268,21450402
402,1627107641,564871,21500403
403,1627107641,767535,21550404
404,1627107641,971354,21600405
405,1627107642,175059,21650406
406,1627107642,379955,21700407
407,1627107642,582680,21750408
408,1627107642,784065,21800409
409,1627107642,988445,21850410
410,1627107643,190450,21900411
411,1627107643,391707,21950412
412,1627107643,596726,22000413
413,1627107643,798428,22050414
414,1627107644,2991,22100415
415,1627107644,205359,22150416
416,1627107644,409486,22200417
417,1627107644,614204,22250418
418,1627107644,816678,22300419
419,1627107645,17091,22350420
420,1627107645,222094,22400421
421,1627107645,424853,22450422
422,1627107645,628429,22500423
423,1627107645,830196,22550424
424,1627107646,30655,22600425
425,1627107646,234710,22650426
426,1627107646,437748,22700427
427,1627107646,641513,22750428
428,1627107646,843178,22800429
429,1627107647,53222,22850430
430,1627107647,259451,22900431
431,1627107647,463590,22950432
432,1627107647,666584,23000433
433,1627107647,870045,23050434
434,1627107648,72939,23100435
435,1627107648,278548,23150436
436,1627107648,482913,23200437
437,1627107648,684797,23250438
438,1627107648,888772,23300439
439,1627107649,92719,23350440
440,1627107649,297265,23400441
441,1627107649,500630,23450442
442,1627107649,704688,23500443
443,1627107649,905090,23550444
444,1627107650,109897,23600445
445,1627107650,313541,23650446
446,1627107650,518658,23700447
447,1627107650,721604,23750448
448,1627107650,922649,23800449
449,1627107651,123345,23850450
450,1627107651,326877,23900451
451,1627107651,530550,23950452
452,1627107651,735278,24000453
453,1627107651,935341,24050454
454,1627107652,136205,24100455
455,1627107652,337028,24150456
456,1627107652,538932,24200457
457,1627107652,739595,24250458
458,1627107652,945744,24300459
459,1627107653,146858,24350460
460,1627107653,350891,24400461
461,1627107653,551080,24450462
462,1627107653,755411,24500463
463,1627107653,956390,24550464
464,1627107654,160393,24600465
465,1627107654,364101,24650466
466,1627107654,568078,24700467
467,1627107654,772437,24750468
468,1627107654,976777,24800469
469,1627107655,180791,24850470
470,1627107655,380916,24900471
471,1627107655,582469,24950472
472,1627107655,786346,25000473
473,1627107655,987783,25050474
474,1627107656,188069,25100475
475,1627107656,390872,25150476
476,1627107656,601716,25200477
477,1627107656,808336,25250478
478,1627107657,9538,25300479
479,1627107657,213765,25350480
480,1627107657,416729,25400481
481,1627107657,624584,25450482
482,1627107657,825254,25500483
483,1627107658,28487,25550484
484,1627107658,232253,25600485
485,1627107658,436980,25650486
486,1627107658,637449,25700487
487,1627107658,840865,25750488
488,1627107659,43103,25800489
489,1627107659,247162,25850490
490,1627107659,449786,25900491
491,1627107659,653345,25950492
492,1627107659,854556,26000493
493,1627107660,55895,26050494
494,1627107660,260034,26100495
495,1627107660,470815,26150496
496,1627107660,674907,26200497
497,1627107660,876631,26250498
498,1627107661,83174,26300499
499,1627107661,287458,26350500
500,1627107661,491526,26400501
501,1627107661,696664,26450502
502,1627107661,897211,26500503
503,1627107662,98245,26550504
504,1627107662,300369,26600505
505,1627107662,505310,26650506
506,1627107662,709542,26700507
507,1627107662,913467,26750508
508,1627107663,118361,26800509
509,1627107663,322142,26850510
510,1627107663,524728,26900511
511,1627107663,728373,26950512
512,1627107663,931270,27000513
513,1627107664,134951,27050514
514,1627107664,339044,27100515
515,1627107664,541201,27150516
516,1627107664,743602,27200517
517,1627107664,947642,27250518
518,1627107665,151389,27300519
519,1627107665,353821,27350520
520,1627107665,558624,27400521
521,1627107665,760256,27450522
522,1627107665,964366,27500523
523,1627107666,166423,27550524
524,1627107666,369956,27600525
525,1627107666,574914,27650526
526,1627107666,777717,27700527
527,1627107666,980749,27750528
528,1627107667,184212,27800529
529,1627107667,388294,27850530
530,1627107667,591674,27900531
531,1627107667,791943,27950532
532,1627107667,992876,28000533
533,1627107668,197701,28050534
534,1627107668,401956,28100535
535,1627107668,605687,28150536
536,1627107668,809188,28200537
537,1627107669,14085,28250538
538,1627107669,214676,28300539
539,1627107669,417301,28350540
540,1627107669,617881,28400541
541,1627107669,818989,28450542
542,1627107670,21152,28500543
543,1627107670,223392,28550544
544,1627107670,424780,28600545
545,1627107670,629566,28650546
546,1627107670,834063,28700547
547,1627107671,36739,28750548
548,1627107671,240047,28800549
549,1627107671,441055,28850550
550,1627107671,646152,28900551
551,1627107671,848050,28950552
552,1627107672,52758,29000553
553,1627107672,256506,29050554
554,1627107672,459277,29100555
555,1627107672,663465,29150556
556,1627107672,865438,29200557
557,1627107673,69166,29250558
558,1627107673,271802,29300559
559,1627107673,475866,29350560
560,1627107673,680829,29400561
561,1627107673,885311,29450562
562,1627107674,92514,29500563
563,1627107674,297458,29550564
564,1627107674,502416,29600565
565,1627107674,705124,29650566
566,1627107674,911281,29700567
567,1627107675,114366,29750568
568,1627107675,315426,29800569
569,1627107675,521298,29850570
570,1627107675,721442,29900571
571,1627107675,923052,29950572
572,1627107676,125506,30000573
573,1627107676,329693,30050574
574,1627107676,534107,30100575
575,1627107676,738389,30150576
576,1627107676,940398,30200577
577,1627107677,145366,30250578
578,1627107677,347104,30300579
579,1627107677,552294,30350580
580,1627107677,757016,30400581
581,1627107677,957103,30450582
582,1627107678,159666,30500583
583,1627107678,364640,30550584
584,1627107678,568073,30600585
585,1627107678,768532,30650586
586,1627107678,972289,30700587
587,1627107679,176233,30750588
588,1627107679,380154,30800589
589,1627107679,584445,30850590
590,1627107679,785022,30900591
591,1627107679,989738,30950592
592,1627107680,191435,31000593
593,1627107680,396233,31050594
594,1627107680,597735,31100595
595,1627107680,799451,31150596
596,1627107681,3904,31200597
597,1627107681,204022,31250598
598,1627107681,405861,31300599
599,1627107681,609034,31350600
600,1627107681,812826,31400601
601,1627107682,17229,31450602
602,1627107682,220618,31500603
603,1627107682,421977,31550604
604,1627107682,623461,31600605
605,1627107682,826756,31650606
606,1627107683,30387,31700607
607,1627107683,233093,31750608
608,1627107683,435774,31800609
609,1627107683,639477,31850610
610,1627107683,844497,31900611
611,1627107684,48290,31950612
612,1627107684,251091,32000613
613,1627107684,454620,32050614
614,1627107684,655324,32100615
615,1627107684,859013,32150616
616,1627107685,63224,32200617
617,1627107685,266408,32250618
618,1627107685,468940,32300619
619,1627107685,673984,32350620
620,1627107685,874313,32400621
621,1627107686,77625,32450622
622,1627107686,281134,32500623
623,1627107686,486187,32550624
624,1627107686,689469,32600625
625,1627107686,894369,32650626
626,1627107687,99367,32700627
627,1627107687,304413,32750628
628,1627107687,509510,32800629
629,1627107687,714557,32850630
630,1627107687,914769,32900631
631,1627107688,114946,32950632
632,1627107688,318421,33000633
633,1627107688,521680,33050634
634,1627107688,726237,33100635
635,1627107688,930234,33150636
636,1627107689,131068,33200637
637,1627107689,335997,33250638
638,1627107689,537393,33300639
639,1627107689,742161,33350640
640,1627107689,942363,33400641
641,1627107690,147139,33450642
642,1627107690,350093,33500643
643,1627107690,551843,33550644
644,1627107690,756453,33600645
645,1627107690,957300,33650646
646,1627107691,161055,33700647
647,1627107691,363770,33750648
648,1627107691,564728,33800649
649,1627107691,769618,33850650
650,1627107691,973150,33900651
651,1627107692,174489,33950652
652,1627107692,374856,34000653
653,1627107692,579223,34050654
654,1627107692,780104,34100655
655,1627107692,982986,34150656
656,1627107693,183567,34200657
657,1627107693,386261,34250658
658,1627107693,589283,34300659
659,1627107693,794075,34350660
660,1627107693,998394,34400661
661,1627107694,199195,34450662
662,1627107694,403771,34500663
663,1627107694,606507,34550664
664,1627107694,810529,34600665
665,1627107695,14776,34650666
666,1627107695,218761,34700667
667,1627107695,422198,34750668
668,1627107695,625145,34800669
669,1627107695,829935,34850670
670,1627107696,31008,34900671
671,1627107696,236306,34950672
672,1627107696,438946,35000673
673,1627107696,642814,35050674
674,1627107696,846243,35100675
675,1627107697,49055,35150676
676,1627107697,250148,35200677
677,1627107697,454990,35250678
678,1627107697,659649,35300679
679,1627107697,864528,35350680
680,1627107698,66540,35400681
681,1627107698,268068,35450682
682,1627107698,472065,35500683
683,1627107698,674385,35550684
684,1627107698,876846,35600685
685,1627107699,80775,35650686
686,1627107699,281842,35700687
687,1627107699,486219,35750688
688,1627107699,691372,35800689
689,1627107699,893909,35850690
690,1627107700,96268,35900691
691,1627107700,300560,35950692
692,1627107700,504565,36000693
693,1627107700,708221,36050694
694,1627107700,912564,36100695
695,1627107701,114694,36150696
696,1627107701,319671,36200697
697,1627107701,523143,36250698
698,1627107701,727871,36300699
699,1627107701,931832,36350700
700,1627107702,134284,36400701
701,1627107702,338720,36450702
702,1627107702,542954,36500703
703,1627107702,747554,36550704
704,1627107702,948434,36600705
705,1627107703,152042,36650706
706,1627107703,354787,36700707
707,1627107703,559460,36750708
708,1627107703,764250,36800709
709,1627107703,968548,36850710
710,1627107704,170685,36900711
711,1627107704,374850,36950712
712,1627107704,579200,37000713
713,1627107704,781290,37050714
714,1627107704,983827,37100715
715,1627107705,184904,37150716
716,1627107705,384979,37200717
717,1627107705,590075,37250718
718,1627107705,793868,37300719
719,1627107705,998612,37350720
720,1627107706,202240,37400721
721,1627107706,406593,37450722
722,1627107706,614796,37500723
723,1627107706,815616,37550724
724,1627107707,18907,37600725
725,1627107707,219806,37650726
726,1627107707,421565,37700727
727,1627107707,623812,37750728
728,1627107707,825238,37800729
729,1627107708,28072,37850730
730,1627107708,230547,37900731
731,1627107708,433205,37950732
732,1627107708,635671,38000733
733,1627107708,836330,38050734
734,1627107709,36787,38100735
735,1627107709,240936,38150736
736,1627107709,444851,38200737
737,1627107709,646282,38250738
738,1627107709,848513,38300739
739,1627107710,52237,38350740
740,1627107710,255132,38400741
741,1627107710,459504,38450742
742,1627107710,659559,38500743
743,1627107710,863552,38550744
744,1627107711,63665,38600745
745,1627107711,265918,38650746
746,1627107711,468647,38700747
747,1627107711,668921,38750748
748,1627107711,871278,38800749
749,1627107712,75355,38850750
750,1627107712,278342,38900751
751,1627107712,481181,38950752
752,1627107712,685395,39000753
753,1627107712,889420,39050754
754,1627107713,94021,39100755
755,1627107713,298066,39150756
756,1627107713,500395,39200757
757,1627107713,703441,39250758
758,1627107713,906769,39300759
759,1627107714,111088,39350760
760,1627107714,313392,39400761
761,1627107714,516123,39450762
762,1627107714,719297,39500763
763,1627107714,924174,39550764
764,1627107715,129311,39600765
765,1627107715,331205,39650766
766,1627107715,536331,39700767
767,1627107715,740952,39750768
768,1627107715,943755,39800769
769,1627107716,147429,39850770
770,1627107716,347800,39900771
771,1627107716,550480,39950772
772,1627107716,752848,40000773
773,1627107716,956788,40050774
774,1627107717,161589,40100775
775,1627107717,366535,40150776
776,1627107717,568941,40200777
777,1627107717,772786,40250778
778,1627107717,973121,40300779
779,1627107718,176040,40350780
780,1627107718,381088,40400781
781,1627107718,585583,40450782
782,1627107718,788664,40500783
783,1627107718,991954,40550784
784,1627107719,194522,40600785
785,1627107719,397287,40650786
786,1627107719,601962,40700787
787,1627107719,806932,40750788
788,1627107720,11469,40800789
789,1627107720,214582,40850790
790,1627107720,419318,40900791
791,1627107720,621798,40950792
792,1627107720,826196,41000793
793,1627107721,29556,41050794
794,1627107721,232677,41100795
795,1627107721,436098,41150796
796,1627107721,639012,41200797
797,1627107721,842885,41250798
798,1627107722,47748,41300799
799,1627107722,252271,41350800
800,1627107722,455822,41400801
801,1627107722,658540,41450802
802,1627107722,860847,41500803
803,1627107723,64930,41550804
804,1627107723,266529,41600805
805,1627107723,470216,41650806
806,1627107723,672796,41700807
807,1627107723,873577,41750808
808,1627107724,77956,41800809
809,1627107724,282543,41850810
810,1627107724,487596,41900811
811,1627107724,692364,41950812
812,1627107724,895011,42000813
813,1627107725,98977,42050814
814,1627107725,303897,42100815
815,1627107725,506385,42150816
816,1627107725,709329,42200817
817,1627107725,912914,42250818
818,1627107726,116204,42300819
819,1627107726,321063,42350820
820,1627107726,522093,42400821
821,1627107726,724145,42450822
822,1627107726,925614,42500823
823,1627107727,130504,42550824
824,1627107727,331011,42600825
825,1627107727,534695,42650826
826,1627107727,735819,42700827
827,1627107727,937251,42750828
828,1627107728,140576,42800829
829,1627107728,342005,42850830
830,1627107728,546983,42900831
831,1627107728,748750,42950832
832,1627107728,953152,43000833
833,1627107729,157754,43050834
834,1627107729,362897,43100835
835,1627107729,563536,43150836
836,1627107729,765895,43200837
837,1627107729,967233,43250838
838,1627107730,172267,43300839
839,1627107730,374962,43350840
840,1627107730,578690,43400841
841,1627107730,779836,43450842
842,1627107730,984947,43500843
843,1627107731,185260,43550844
844,1627107731,388214,43600845
845,1627107731,591719,43650846
846,1627107731,795214,43700847
847,1627107731,997044,43750848
848,1627107732,198146,43800849
849,1627107732,402410,43850850
850,1627107732,604873,43900851
851,1627107732,807784,43950852
852,1627107733,10560,44000853
853,1627107733,214216,44050854
854,1627107733,416531,44100855
855,1627107733,618122,44150856
856,1627107733,821387,44200857
857,1627107734,26436,44250858
858,1627107734,229983,44300859
859,1627107734,433113,44350860
860,1627107734,634911,44400861
861,1627107734,839388,44450862
862,1627107735,39728,44500863
863,1627107735,243103,44550864
864,1627107735,446559,44600865
865,1627107735,647921,44650866
866,1627107735,852909,44700867
867,1627107736,56590,44750868
868,1627107736,260403,44800869
869,1627107736,464916,44850870
870,1627107736,667490,44900871
871,1627107736,871290,44950872
872,1627107737,74018,45000873
873,1627107737,277766,45050874
874,1627107737,480849,45100875
875,1627107737,696835,45150876
876,1627107737,901358,45200877
877,1627107738,104467,45250878
878,1627107738,309705,45300879
879,1627107738,511621,45350880
880,1627107738,712960,45400881
881,1627107738,917714,45450882
882,1627107739,121737,45500883
883,1627107739,324069,45550884
884,1627107739,528108,45600885
885,1627107739,731638,45650886
886,1627107739,936255,45700887
887,1627107740,137946,45750888
888,1627107740,342514,45800889
889,1627107740,545706,45850890
890,1627107740,750717,45900891
891,1627107740,955055,45950892
892,1627107741,157814,46000893
893,1627107741,360017,46050894
894,1627107741,564583,46100895
895,1627107741,765961,46150896
896,1627107741,966591,46200897
897,1627107742,171102,46250898
898,1627107742,375182,46300899
899,1627107742,579626,46350900
900,1627107742,784759,46400901
901,1627107742,989711,46450902
902,1627107743,191333,46500903
903,1627107743,394943,46550904
904,1627107743,597978,46600905
905,1627107743,802420,46650906
906,1627107744,5794,46700907
907,1627107744,210481,46750908
908,1627107744,414781,46800909
909,1627107744,618504,46850910
910,1627107744,820085,46900911
911,1627107745,25147,46950912
912,1627107745,229369,47000913
913,1627107745,433105,47050914
914,1627107745,636855,47100915
915,1627107745,837720,47150916
916,1627107746,42021,47200917
917,1627107746,246000,47250918
918,1627107746,449492,47300919
919,1627107746,652294,47350920
920,1627107746,855832,47400921
921,1627107747,57140,47450922
922,1627107747,262198,47500923
923,1627107747,464071,47550924
924,1627107747,665525,47600925
925,1627107747,867756,47650926
926,1627107748,68209,47700927
927,1627107748,272238,47750928
928,1627107748,473804,47800929
929,1627107748,678595,47850930
930,1627107748,881620,47900931
931,1627107749,85099,47950932
932,1627107749,286711,48000933
933,1627107749,491369,48050934
934,1627107749,696305,48100935
935,1627107749,900311,48150936
936,1627107750,104522,48200937
937,1627107750,307053,48250938
938,1627107750,507971,48300939
939,1627107750,710325,48350940
940,1627107750,913387,48400941
941,1627107751,116684,48450942
942,1627107751,318264,48500943
943,1627107751,519736,48550944
944,1627107751,722535,48600945
945,1627107751,924839,48650946
946,1627107752,129429,48700947
947,1627107752,332836,48750948
948,1627107752,535099,48800949
949,1627107752,736338,48850950
950,1627107752,939431,48900951
951,1627107753,144024,48950952
952,1627107753,347820,49000953
953,1627107753,552816,49050954
954,1627107753,754484,49100955
955,1627107753,959027,49150956
956,1627107754,163435,49200957
957,1627107754,367819,49250958
958,1627107754,571142,49300959
959,1627107754,773789,49350960
960,1627107754,974964,49400961
961,1627107755,179666,49450962
962,1627107755,380008,49500963
963,1627107755,581721,49550964
964,1627107755,785642,49600965
965,1627107755,987491,49650966
966,1627107756,192041,49700967
967,1627107756,396276,49750968
968,1627107756,597210,49800969
969,1627107756,798596,49850970
970,1627107757,2977,49900971
971,1627107757,205597,49950972
972,1627107757,409299,50000973
973,1627107757,610495,50050974
974,1627107757,810819,50100975
975,1627107758,14601,50150976
976,1627107758,217718,50200977
977,1627107758,418173,50250978
978,1627107758,623173,50300979
979,1627107758,825679,50350980
980,1627107759,30122,50400981
981,1627107759,232011,50450982
982,1627107759,435524,50500983
983,1627107759,638437,50550984
984,1627107759,841517,50600985
985,1627107760,44774,50650986
986,1627107760,248125,50700987
987,1627107760,451102,50750988
988,1627107760,654789,50800989
989,1627107760,858170,50850990
990,1627107761,59666,50900991
991,1627107761,263829,50950992
992,1627107761,465740,51000993
993,1627107761,665956,51050994
994,1627107761,867600,51100995
995,1627107762,70397,51150996
996,1627107762,273832,51200997
