counter,seconds,micro seconds,local clock [us]
199,1627141690,779347,10000000
200,1627141690,883961,10050000
201,1627141690,988228,10100000
202,1627141691,93339,10150000
203,1627141691,197508,10200000
204,1627141691,302237,10250000
205,1627141691,406281,10300000
206,1627141691,510660,10350000
207,1627141691,615175,10400000
208,1627141691,719903,10450000
209,1627141691,824134,10500000
210,1627141691,928661,10550000
211,1627141692,33105,10600000
212,1627141692,139305,10650000
213,1627141692,239720,10700000
214,1627141692,340029,10750000
215,1627141692,443393,10800000
216,1627141692,548411,10850000
217,1627141692,650021,10900000
218,1627141692,752970,10950000
219,1627141692,857358,11000000
220,1627141692,961844,11050000
221,1627141693,66342,11100000
222,1627141693,170985,11150000
223,1627141693,275359,11200000
224,1627141693,379785,11250000
225,1627141693,481872,11300000
226,1627141693,582023,11350000
227,1627141693,682323,11400000
228,1627141693,786189,11450000
229,1627141693,890675,11500000
230,1627141693,995152,11550000
231,1627141694,97844,11600000
232,1627141694,199389,11650000
233,1627141694,301547,11700000
234,1627141694,403808,11750000
235,1627141694,506229,11800000
236,1627141694,610802,11850000
237,1627141694,715125,11900000
238,1627141694,819976,11950000
239,1627141694,924423,12000000
240,1627141695,28579,12050000
241,1627141695,133072,12100000
242,1627141695,237572,12150000
243,1627141695,341877,12200000
244,1627141695,446793,12250000
245,1627141695,548947,12300000
246,1627141695,649522,12350000
247,1627141695,751356,12400000
248,1627141695,855690,12450000
249,1627141695,957418,12500000
250,1627141696,61817,12550000
251,1627141696,166250,12600000
252,1627141696,272471,12650000
253,1627141696,376422,12700000
254,1627141696,479901,12750000
255,1627141696,584198,12800000
256,1627141696,688749,12850000
257,1627141696,793145,12900000
258,1627141696,897776,12950000
259,1627141697,2103,13000000
260,1627141697,106414,13050000
261,1627141697,211086,13100000
262,1627141697,315785,13150000
263,1627141697,420408,13200000
264,1627141697,524737,13250000
265,1627141697,629221,13300000
266,1627141697,733749,13350000
267,1627141697,838388,13400000
268,1627141697,942631,13450000
269,1627141698,47043,13500000
270,1627141698,151600,13550000
271,1627141698,256247,13600000
272,1627141698,360659,13650000
273,1627141698,465029,13700000
274,1627141698,569418,13750000
275,1627141698,674071,13800000
276,1627141698,778420,13850000
277,1627141698,882891,13900000
278,1627141698,987539,13950000
279,1627141699,91899,14000000
280,1627141699,196470,14050000
281,1627141699,301115,14100000
282,1627141699,405375,14150000
283,1627141699,509845,14200000
284,1627141699,614462,14250000
285,1627141699,718877,14300000
286,1627141699,823622,14350000
287,1627141699,927888,14400000
288,1627141700,32293,14450000
289,1627141700,136819,14500000
290,1627141700,241529,14550000
291,1627141700,343735,14600000
292,1627141700,446014,14650000
293,1627141700,548575,14700000
294,1627141700,651974,14750000
295,1627141700,752248,14800000
296,1627141700,856583,14850000
297,1627141700,961333,14900000
298,1627141701,65092,14950000
299,1627141701,170194,15000000
300,1627141701,274591,15050000
301,1627141701,379122,15100000
302,1627141701,483644,15150000
303,1627141701,588117,15200000
304,1627141701,695043,15250000
305,1627141701,795145,15300000
306,1627141701,900216,15350000
307,1627141702,2011,15400000
308,1627141702,103839,15450000
309,1627141702,203877,15500000
310,1627141702,308059,15550000
311,1627141702,412845,15600000
312,1627141702,513151,15650000
313,1627141702,615433,15700000
314,1627141702,719622,15750000
315,1627141702,820157,15800000
316,1627141702,923561,15850000
317,1627141703,26708,15900000
318,1627141703,127400,15950000
319,1627141703,231005,16000000
320,1627141703,332440,16050000
321,1627141703,435800,16100000
322,1627141703,539277,16150000
323,1627141703,641766,16200000
324,1627141703,744013,16250000
325,1627141703,844745,16300000
326,1627141703,945196,16350000
327,1627141704,48148,16400000
328,1627141704,152865,16450000
329,1627141704,255043,16500000
330,1627141704,356300,16550000
331,1627141704,458324,16600000
332,1627141704,560830,16650000
333,1627141704,664891,16700000
334,1627141704,768403,16750000
335,1627141704,873369,16800000
336,1627141704,978220,16850000
337,1627141705,82744,16900000
338,1627141705,187278,16950000
339,1627141705,292605,17000000
340,1627141705,396216,17050000
341,1627141705,500685,17100000
342,1627141705,605223,17150000
343,1627141705,709550,17200000
344,1627141705,814137,17250000
345,1627141705,918667,17300000
346,1627141706,23153,17350000
347,1627141706,127551,17400000
348,1627141706,231433,17450000
349,1627141706,336483,17500000
