counter,seconds,micro seconds,local clock [us]
73,1627141681,781628,5650074
74,1627141681,885966,5700075
75,1627141681,990511,5750076
76,1627141682,94946,5800077
77,1627141682,195462,5850078
78,1627141682,295835,5900079
79,1627141682,402843,5950080
80,1627141682,503754,6000081
81,1627141682,605853,6050082
82,1627141682,710766,6100083
83,1627141682,815340,6150084
84,1627141682,919289,6200085
85,1627141683,23914,6250086
86,1627141683,130610,6300087
87,1627141683,230826,6350088
88,1627141683,334870,6400089
89,1627141683,435357,6450090
90,1627141683,537703,6500091
91,1627141683,639749,6550092
92,1627141683,743941,6600093
93,1627141683,848086,6650094
94,1627141683,952550,6700095
95,1627141684,57097,6750096
96,1627141684,161472,6800097
97,1627141684,266081,6850098
98,1627141684,370556,6900099
99,1627141684,475052,6950100
100,1627141684,579527,7000101
101,1627141684,681697,7050102
102,1627141684,784604,7100103
103,1627141684,886497,7150104
104,1627141684,988278,7200105
105,1627141685,93253,7250106
106,1627141685,197127,7300107
107,1627141685,299584,7350108
108,1627141685,403845,7400109
109,1627141685,508264,7450110
110,1627141685,610325,7500111
111,1627141685,712822,7550112
112,1627141685,815275,7600113
113,1627141685,917591,7650114
114,1627141686,19220,7700115
115,1627141686,123684,7750116
116,1627141686,228167,7800117
117,1627141686,332701,7850118
118,1627141686,437107,7900119
119,1627141686,541884,7950120
120,1627141686,646511,8000121
121,1627141686,750322,8050122
122,1627141686,855133,8100123
123,1627141686,959578,8150124
124,1627141687,64039,8200125
125,1627141687,168426,8250126
126,1627141687,272908,8300127
127,1627141687,377432,8350128
128,1627141687,481986,8400129
129,1627141687,583029,8450130
130,1627141687,683958,8500131
131,1627141687,787214,8550132
132,1627141687,887806,8600133
133,1627141687,992783,8650134
134,1627141688,98249,8700135
135,1627141688,202651,8750136
136,1627141688,306272,8800137
137,1627141688,410885,8850138
138,1627141688,515278,8900139
139,1627141688,617833,8950140
140,1627141688,722995,9000141
141,1627141688,824099,9050142
142,1627141688,927102,9100143
143,1627141689,30163,9150144
144,1627141689,130594,9200145
145,1627141689,235283,9250146
146,1627141689,335595,9300147
147,1627141689,438588,9350148
148,1627141689,542603,9400149
149,1627141689,646489,9450150
150,1627141689,749536,9500151
151,1627141689,854403,9550152
152,1627141689,956382,9600153
153,1627141690,56506,9650154
154,1627141690,158236,9700155
155,1627141690,261232,9750156
156,1627141690,364156,9800157
157,1627141690,465755,9850158
158,1627141690,570280,9900159
159,1627141690,674790,9950160
160,1627141690,779412,10000161
161,1627141690,884236,10050162
162,1627141690,988241,10100163
163,1627141691,93340,10150164
164,1627141691,197493,10200165
165,1627141691,302178,10250166
166,1627141691,406244,10300167
167,1627141691,510663,10350168
168,1627141691,615115,10400169
169,1627141691,719670,10450170
170,1627141691,824176,10500171
171,1627141691,928682,10550172
172,1627141692,33477,10600173
173,1627141692,139546,10650174
174,1627141692,239717,10700175
175,1627141692,340025,10750176
176,1627141692,443341,10800177
177,1627141692,548425,10850178
178,1627141692,650024,10900179
179,1627141692,752930,10950180
180,1627141692,857341,11000181
181,1627141692,962052,11050182
182,1627141693,66426,11100183
183,1627141693,170964,11150184
184,1627141693,275348,11200185
185,1627141693,379801,11250186
186,1627141693,481910,11300187
187,1627141693,582043,11350188
188,1627141693,682298,11400189
189,1627141693,786367,11450190
190,1627141693,890695,11500191
191,1627141693,995151,11550192
192,1627141694,97810,11600193
193,1627141694,199414,11650194
194,1627141694,301549,11700195
195,1627141694,403793,11750196
196,1627141694,506144,11800197
197,1627141694,610474,11850198
198,1627141694,715091,11900199
199,1627141694,819980,11950200
200,1627141694,924431,12000201
201,1627141695,28619,12050202
202,1627141695,133079,12100203
203,1627141695,237617,12150204
204,1627141695,341910,12200205
205,1627141695,446797,12250206
206,1627141695,548966,12300207
207,1627141695,649574,12350208
208,1627141695,751350,12400209
209,1627141695,855625,12450210
210,1627141695,957393,12500211
211,1627141696,61818,12550212
212,1627141696,166162,12600213
213,1627141696,272345,12650214
214,1627141696,376413,12700215
215,1627141696,479834,12750216
216,1627141696,584164,12800217
217,1627141696,688832,12850218
218,1627141696,793749,12900219
219,1627141696,897797,12950220
220,1627141697,2153,13000221
221,1627141697,106386,13050222
222,1627141697,211021,13100223
223,1627141697,315734,13150224
224,1627141697,420386,13200225
225,1627141697,524699,13250226
226,1627141697,629155,13300227
227,1627141697,733694,13350228
228,1627141697,837886,13400229
229,1627141697,942642,13450230
230,1627141698,47035,13500231
231,1627141698,151575,13550232
232,1627141698,256179,13600233
233,1627141698,360895,13650234
234,1627141698,465070,13700235
235,1627141698,569536,13750236
236,1627141698,674070,13800237
237,1627141698,778420,13850238
238,1627141698,882906,13900239
239,1627141698,987580,13950240
240,1627141699,91890,14000241
241,1627141699,196485,14050242
242,1627141699,301077,14100243
243,1627141699,405403,14150244
244,1627141699,509901,14200245
245,1627141699,614458,14250246
246,1627141699,718813,14300247
247,1627141699,823449,14350248
248,1627141699,927846,14400249
249,1627141700,32338,14450250
250,1627141700,136845,14500251
251,1627141700,241587,14550252
252,1627141700,343887,14600253
253,1627141700,446021,14650254
254,1627141700,548615,14700255
255,1627141700,651989,14750256
256,1627141700,752267,14800257
257,1627141700,856602,14850258
258,1627141700,961361,14900259
259,1627141701,65126,14950260
260,1627141701,170197,15000261
261,1627141701,274611,15050262
262,1627141701,379163,15100263
263,1627141701,483688,15150264
264,1627141701,588133,15200265
265,1627141701,694967,15250266
266,1627141701,795130,15300267
267,1627141701,900234,15350268
268,1627141702,2000,15400269
269,1627141702,103826,15450270
270,1627141702,203888,15500271
271,1627141702,308008,15550272
272,1627141702,412830,15600273
273,1627141702,513161,15650274
274,1627141702,615448,15700275
275,1627141702,719633,15750276
276,1627141702,820180,15800277
277,1627141702,923587,15850278
278,1627141703,26670,15900279
279,1627141703,127382,15950280
280,1627141703,230981,16000281
281,1627141703,332448,16050282
282,1627141703,435801,16100283
283,1627141703,539294,16150284
284,1627141703,641718,16200285
285,1627141703,743990,16250286
286,1627141703,844745,16300287
287,1627141703,945292,16350288
288,1627141704,48194,16400289
289,1627141704,152890,16450290
290,1627141704,255043,16500291
291,1627141704,356338,16550292
292,1627141704,458303,16600293
293,1627141704,560770,16650294
294,1627141704,664830,16700295
295,1627141704,768418,16750296
296,1627141704,873385,16800297
297,1627141704,978232,16850298
298,1627141705,82743,16900299
299,1627141705,187308,16950300
300,1627141705,292888,17000301
301,1627141705,396193,17050302
302,1627141705,500674,17100303
303,1627141705,605182,17150304
304,1627141705,709572,17200305
305,1627141705,814108,17250306
306,1627141705,918628,17300307
307,1627141706,23304,17350308
308,1627141706,127593,17400309
309,1627141706,231484,17450310
310,1627141706,336616,17500311
311,1627141706,441612,17550312
312,1627141706,545258,17600313
313,1627141706,650029,17650314
314,1627141706,753697,17700315
315,1627141706,858152,17750316
316,1627141706,962212,17800317
317,1627141707,67424,17850318
318,1627141707,172493,17900319
319,1627141707,277208,17950320
320,1627141707,381516,18000321
321,1627141707,485916,18050322
322,1627141707,590562,18100323
323,1627141707,695192,18150324
324,1627141707,799362,18200325
325,1627141707,904048,18250326
326,1627141708,8816,18300327
327,1627141708,112831,18350328
328,1627141708,217348,18400329
329,1627141708,321036,18450330
330,1627141708,422166,18500331
331,1627141708,522624,18550332
332,1627141708,625096,18600333
333,1627141708,728716,18650334
334,1627141708,832674,18700335
335,1627141708,937241,18750336
336,1627141709,41762,18800337
337,1627141709,146564,18850338
338,1627141709,250623,18900339
339,1627141709,355157,18950340
340,1627141709,459653,19000341
341,1627141709,564109,19050342
342,1627141709,668684,19100343
343,1627141709,777637,19150344
344,1627141709,877780,19200345
345,1627141709,982160,19250346
346,1627141710,86558,19300347
347,1627141710,191017,19350348
348,1627141710,295655,19400349
349,1627141710,399997,19450350
350,1627141710,504318,19500351
351,1627141710,605921,19550352
352,1627141710,709287,19600353
353,1627141710,814516,19650354
354,1627141710,918228,19700355
355,1627141711,22423,19750356
356,1627141711,126163,19800357
357,1627141711,226442,19850358
358,1627141711,328915,19900359
359,1627141711,433403,19950360
360,1627141711,537823,20000361
361,1627141711,642384,20050362
362,1627141711,746976,20100363
363,1627141711,851261,20150364
364,1627141711,955822,20200365
365,1627141712,60473,20250366
366,1627141712,164849,20300367
367,1627141712,265973,20350368
368,1627141712,371164,20400369
369,1627141712,473771,20450370
370,1627141712,574564,20500371
371,1627141712,675870,20550372
372,1627141712,780423,20600373
373,1627141712,885155,20650374
374,1627141712,989182,20700375
375,1627141713,93749,20750376
376,1627141713,198214,20800377
377,1627141713,300544,20850378
378,1627141713,402981,20900379
379,1627141713,507655,20950380
380,1627141713,608189,21000381
381,1627141713,709440,21050382
382,1627141713,809493,21100383
383,1627141713,911557,21150384
384,1627141714,12305,21200385
385,1627141714,115863,21250386
386,1627141714,217470,21300387
387,1627141714,317681,21350388
388,1627141714,420845,21400389
389,1627141714,525607,21450390
390,1627141714,626509,21500391
391,1627141714,729349,21550392
392,1627141714,830535,21600393
393,1627141714,932662,21650394
394,1627141715,33037,21700395
395,1627141715,136937,21750396
396,1627141715,241455,21800397
397,1627141715,345888,21850398
398,1627141715,450436,21900399
399,1627141715,554804,21950400
400,1627141715,658724,22000401
401,1627141715,761255,22050402
402,1627141715,863938,22100403
403,1627141715,965847,22150404
404,1627141716,70980,22200405
405,1627141716,174781,22250406
406,1627141716,278350,22300407
407,1627141716,382736,22350408
408,1627141716,483630,22400409
409,1627141716,588119,22450410
410,1627141716,692831,22500411
411,1627141716,797268,22550412
412,1627141716,901692,22600413
413,1627141717,5884,22650414
414,1627141717,110740,22700415
415,1627141717,215360,22750416
416,1627141717,319609,22800417
417,1627141717,424157,22850418
418,1627141717,528686,22900419
419,1627141717,633441,22950420
420,1627141717,737608,23000421
421,1627141717,841861,23050422
422,1627141717,946792,23100423
423,1627141718,50971,23150424
424,1627141718,155447,23200425
425,1627141718,260129,23250426
426,1627141718,364926,23300427
427,1627141718,469009,23350428
428,1627141718,573578,23400429
429,1627141718,677887,23450430
430,1627141718,782540,23500431
431,1627141718,887353,23550432
432,1627141718,991525,23600433
433,1627141719,95953,23650434
434,1627141719,200813,23700435
435,1627141719,304843,23750436
436,1627141719,409369,23800437
437,1627141719,511676,23850438
438,1627141719,613019,23900439
439,1627141719,715600,23950440
440,1627141719,815881,24000441
441,1627141719,920276,24050442
442,1627141720,24788,24100443
443,1627141720,129256,24150444
444,1627141720,233899,24200445
445,1627141720,337988,24250446
446,1627141720,442681,24300447
447,1627141720,547758,24350448
448,1627141720,651653,24400449
449,1627141720,756138,24450450
450,1627141720,859841,24500451
451,1627141720,961270,24550452
452,1627141721,62024,24600453
453,1627141721,166981,24650454
454,1627141721,269637,24700455
455,1627141721,371538,24750456
456,1627141721,475699,24800457
457,1627141721,580465,24850458
458,1627141721,685032,24900459
459,1627141721,785889,24950460
460,1627141721,888548,25000461
461,1627141721,993772,25050462
462,1627141722,95791,25100463
463,1627141722,196133,25150464
464,1627141722,300311,25200465
465,1627141722,404849,25250466
466,1627141722,509771,25300467
467,1627141722,613772,25350468
468,1627141722,718330,25400469
469,1627141722,820618,25450470
470,1627141722,920818,25500471
471,1627141723,25980,25550472
472,1627141723,129352,25600473
473,1627141723,229613,25650474
474,1627141723,333805,25700475
475,1627141723,438081,25750476
476,1627141723,540738,25800477
477,1627141723,644857,25850478
478,1627141723,746421,25900479
479,1627141723,847514,25950480
480,1627141723,947780,26000481
481,1627141724,48584,26050482
482,1627141724,153276,26100483
483,1627141724,258449,26150484
484,1627141724,363346,26200485
485,1627141724,463824,26250486
486,1627141724,563972,26300487
487,1627141724,664429,26350488
488,1627141724,766355,26400489
489,1627141724,869845,26450490
490,1627141724,974976,26500491
491,1627141725,75189,26550492
492,1627141725,179816,26600493
493,1627141725,284079,26650494
494,1627141725,388565,26700495
495,1627141725,493106,26750496
496,1627141725,597619,26800497
497,1627141725,702142,26850498
498,1627141725,806473,26900499
499,1627141725,911067,26950500
500,1627141726,15520,27000501
501,1627141726,120035,27050502
502,1627141726,224508,27100503
503,1627141726,327339,27150504
504,1627141726,429716,27200505
505,1627141726,530910,27250506
506,1627141726,632978,27300507
507,1627141726,735324,27350508
508,1627141726,839861,27400509
509,1627141726,944347,27450510
510,1627141727,48902,27500511
511,1627141727,153694,27550512
512,1627141727,257804,27600513
513,1627141727,362282,27650514
514,1627141727,464313,27700515
515,1627141727,566781,27750516
516,1627141727,671994,27800517
517,1627141727,772429,27850518
518,1627141727,873135,27900519
519,1627141727,977610,27950520
520,1627141728,82312,28000521
521,1627141728,186493,28050522
522,1627141728,291103,28100523
523,1627141728,395462,28150524
524,1627141728,500055,28200525
525,1627141728,604728,28250526
526,1627141728,709679,28300527
527,1627141728,813429,28350528
528,1627141728,918037,28400529
529,1627141729,22434,28450530
530,1627141729,127030,28500531
531,1627141729,232252,28550532
532,1627141729,336413,28600533
533,1627141729,440376,28650534
534,1627141729,544796,28700535
535,1627141729,649349,28750536
536,1627141729,754337,28800537
537,1627141729,858037,28850538
538,1627141729,962628,28900539
539,1627141730,67289,28950540
540,1627141730,172135,29000541
541,1627141730,276487,29050542
542,1627141730,380877,29100543
543,1627141730,485323,29150544
544,1627141730,589767,29200545
545,1627141730,694217,29250546
546,1627141730,798804,29300547
547,1627141730,903655,29350548
548,1627141731,7822,29400549
549,1627141731,112330,29450550
550,1627141731,216822,29500551
551,1627141731,318832,29550552
552,1627141731,423610,29600553
553,1627141731,523906,29650554
554,1627141731,627479,29700555
555,1627141731,727654,29750556
556,1627141731,832240,29800557
557,1627141731,936591,29850558
558,1627141732,41043,29900559
559,1627141732,145609,29950560
560,1627141732,250308,30000561
561,1627141732,354493,30050562
562,1627141732,459138,30100563
563,1627141732,563579,30150564
564,1627141732,667913,30200565
565,1627141732,772472,30250566
566,1627141732,876919,30300567
567,1627141732,981491,30350568
568,1627141733,85934,30400569
569,1627141733,190477,30450570
570,1627141733,294868,30500571
571,1627141733,399501,30550572
572,1627141733,504644,30600573
573,1627141733,604930,30650574
574,1627141733,704998,30700575
575,1627141733,806774,30750576
576,1627141733,910528,30800577
577,1627141734,11474,30850578
578,1627141734,113042,30900579
579,1627141734,216464,30950580
580,1627141734,317241,31000581
581,1627141734,421161,31050582
582,1627141734,524995,31100583
583,1627141734,625980,31150584
584,1627141734,729194,31200585
585,1627141734,829635,31250586
586,1627141734,933526,31300587
587,1627141735,38575,31350588
588,1627141735,140832,31400589
589,1627141735,247027,31450590
590,1627141735,350393,31500591
591,1627141735,454375,31550592
592,1627141735,558914,31600593
593,1627141735,663391,31650594
594,1627141735,767951,31700595
595,1627141735,872726,31750596
596,1627141735,976861,31800597
597,1627141736,81389,31850598
598,1627141736,186526,31900599
599,1627141736,290638,31950600
600,1627141736,394974,32000601
601,1627141736,507379,32050602
602,1627141736,609411,32100603
603,1627141736,711500,32150604
604,1627141736,812719,32200605
605,1627141736,917267,32250606
606,1627141737,21916,32300607
607,1627141737,126189,32350608
608,1627141737,229509,32400609
609,1627141737,330592,32450610
610,1627141737,432174,32500611
611,1627141737,534976,32550612
612,1627141737,636977,32600613
613,1627141737,740214,32650614
614,1627141737,841500,32700615
615,1627141737,941771,32750616
616,1627141738,43813,32800617
617,1627141738,147965,32850618
618,1627141738,253007,32900619
619,1627141738,356931,32950620
620,1627141738,457503,33000621
621,1627141738,558666,33050622
622,1627141738,661063,33100623
623,1627141738,766945,33150624
624,1627141738,870507,33200625
625,1627141738,973900,33250626
626,1627141739,76748,33300627
627,1627141739,181253,33350628
628,1627141739,285823,33400629
629,1627141739,390949,33450630
630,1627141739,494706,33500631
631,1627141739,599200,33550632
632,1627141739,703734,33600633
633,1627141739,808087,33650634
634,1627141739,912603,33700635
635,1627141740,17038,33750636
636,1627141740,121657,33800637
637,1627141740,222608,33850638
638,1627141740,324379,33900639
639,1627141740,429601,33950640
640,1627141740,533529,34000641
641,1627141740,636702,34050642
642,1627141740,737841,34100643
643,1627141740,841492,34150644
644,1627141740,945916,34200645
645,1627141741,50423,34250646
646,1627141741,155008,34300647
647,1627141741,259315,34350648
648,1627141741,363805,34400649
649,1627141741,468434,34450650
650,1627141741,572867,34500651
651,1627141741,677315,34550652
652,1627141741,781794,34600653
653,1627141741,886338,34650654
654,1627141741,990728,34700655
655,1627141742,95454,34750656
656,1627141742,199864,34800657
657,1627141742,303846,34850658
658,1627141742,408854,34900659
659,1627141742,513274,34950660
660,1627141742,617948,35000661
661,1627141742,722430,35050662
662,1627141742,826620,35100663
663,1627141742,931194,35150664
664,1627141743,35624,35200665
665,1627141743,139133,35250666
666,1627141743,239367,35300667
667,1627141743,342569,35350668
668,1627141743,446337,35400669
669,1627141743,550651,35450670
670,1627141743,655208,35500671
671,1627141743,757861,35550672
672,1627141743,862566,35600673
673,1627141743,964620,35650674
674,1627141744,69060,35700675
675,1627141744,173467,35750676
676,1627141744,278436,35800677
677,1627141744,382580,35850678
678,1627141744,486988,35900679
679,1627141744,591422,35950680
680,1627141744,696055,36000681
681,1627141744,800496,36050682
682,1627141744,905046,36100683
683,1627141745,6612,36150684
684,1627141745,107336,36200685
685,1627141745,210392,36250686
686,1627141745,311019,36300687
687,1627141745,411107,36350688
688,1627141745,512642,36400689
689,1627141745,613049,36450690
690,1627141745,717672,36500691
691,1627141745,822229,36550692
692,1627141745,927043,36600693
693,1627141746,31063,36650694
694,1627141746,135524,36700695
695,1627141746,240267,36750696
696,1627141746,344950,36800697
697,1627141746,449110,36850698
698,1627141746,553479,36900699
699,1627141746,658064,36950700
700,1627141746,760368,37000701
701,1627141746,860823,37050702
702,1627141746,961683,37100703
703,1627141747,64504,37150704
704,1627141747,168873,37200705
705,1627141747,273458,37250706
706,1627141747,377807,37300707
707,1627141747,482309,37350708
708,1627141747,586960,37400709
709,1627141747,690961,37450710
710,1627141747,795785,37500711
711,1627141747,900301,37550712
712,1627141748,4787,37600713
713,1627141748,107590,37650714
714,1627141748,208663,37700715
715,1627141748,312930,37750716
716,1627141748,414314,37800717
717,1627141748,517702,37850718
718,1627141748,620298,37900719
719,1627141748,724742,37950720
720,1627141748,829666,38000721
721,1627141748,933640,38050722
722,1627141749,38096,38100723
723,1627141749,142547,38150724
724,1627141749,247015,38200725
725,1627141749,351526,38250726
726,1627141749,455846,38300727
727,1627141749,560605,38350728
728,1627141749,664998,38400729
729,1627141749,769499,38450730
730,1627141749,874112,38500731
731,1627141749,978963,38550732
732,1627141750,82902,38600733
733,1627141750,187546,38650734
734,1627141750,294754,38700735
735,1627141750,397701,38750736
736,1627141750,501011,38800737
737,1627141750,605342,38850738
738,1627141750,709919,38900739
739,1627141750,814617,38950740
740,1627141750,918931,39000741
741,1627141751,23312,39050742
742,1627141751,125798,39100743
743,1627141751,230934,39150744
744,1627141751,333123,39200745
745,1627141751,435609,39250746
746,1627141751,538955,39300747
747,1627141751,642559,39350748
748,1627141751,744689,39400749
749,1627141751,847917,39450750
750,1627141751,952159,39500751
751,1627141752,56628,39550752
752,1627141752,161096,39600753
753,1627141752,266305,39650754
754,1627141752,370227,39700755
755,1627141752,474662,39750756
756,1627141752,579114,39800757
757,1627141752,684167,39850758
758,1627141752,788442,39900759
759,1627141752,894027,39950760
760,1627141752,997886,40000761
761,1627141753,104581,40050762
762,1627141753,208703,40100763
763,1627141753,311904,40150764
764,1627141753,415792,40200765
765,1627141753,516401,40250766
766,1627141753,619418,40300767
767,1627141753,722764,40350768
768,1627141753,828005,40400769
769,1627141753,930315,40450770
770,1627141754,31616,40500771
771,1627141754,134826,40550772
772,1627141754,239351,40600773
773,1627141754,344093,40650774
774,1627141754,448297,40700775
775,1627141754,548933,40750776
776,1627141754,649327,40800777
777,1627141754,752371,40850778
778,1627141754,854687,40900779
779,1627141754,959178,40950780
780,1627141755,59871,41000781
781,1627141755,163364,41050782
782,1627141755,268955,41100783
783,1627141755,370337,41150784
784,1627141755,471525,41200785
785,1627141755,574539,41250786
786,1627141755,679339,41300787
787,1627141755,783488,41350788
788,1627141755,888712,41400789
789,1627141755,992655,41450790
790,1627141756,96954,41500791
791,1627141756,201497,41550792
792,1627141756,305927,41600793
793,1627141756,410448,41650794
794,1627141756,515613,41700795
795,1627141756,620480,41750796
796,1627141756,722083,41800797
797,1627141756,823308,41850798
798,1627141756,928020,41900799
799,1627141757,29110,41950800
800,1627141757,130517,42000801
801,1627141757,231015,42050802
802,1627141757,331338,42100803
803,1627141757,433982,42150804
804,1627141757,534253,42200805
805,1627141757,635976,42250806
806,1627141757,736161,42300807
807,1627141757,837307,42350808
808,1627141757,938689,42400809
809,1627141758,38823,42450810
810,1627141758,140315,42500811
811,1627141758,244762,42550812
812,1627141758,349523,42600813
813,1627141758,453795,42650814
814,1627141758,558266,42700815
815,1627141758,662796,42750816
816,1627141758,768409,42800817
817,1627141758,873546,42850818
818,1627141758,976304,42900819
819,1627141759,81412,42950820
820,1627141759,185774,43000821
821,1627141759,290072,43050822
822,1627141759,394278,43100823
823,1627141759,499156,43150824
824,1627141759,600727,43200825
825,1627141759,705949,43250826
826,1627141759,806089,43300827
827,1627141759,906410,43350828
828,1627141760,9637,43400829
829,1627141760,117783,43450830
830,1627141760,219394,43500831
831,1627141760,322991,43550832
832,1627141760,424324,43600833
833,1627141760,524568,43650834
834,1627141760,629176,43700835
835,1627141760,731603,43750836
836,1627141760,834310,43800837
837,1627141760,934483,43850838
838,1627141761,35352,43900839
839,1627141761,136402,43950840
840,1627141761,240198,44000841
841,1627141761,344680,44050842
842,1627141761,447888,44100843
843,1627141761,548357,44150844
844,1627141761,648901,44200845
845,1627141761,749836,44250846
846,1627141761,849983,44300847
847,1627141761,950624,44350848
848,1627141762,53102,44400849
849,1627141762,156697,44450850
850,1627141762,261910,44500851
851,1627141762,366844,44550852
852,1627141762,470799,44600853
853,1627141762,575253,44650854
854,1627141762,679866,44700855
855,1627141762,784908,44750856
856,1627141762,888877,44800857
857,1627141762,993362,44850858
858,1627141763,97880,44900859
859,1627141763,202803,44950860
860,1627141763,306746,45000861
861,1627141763,411152,45050862
862,1627141763,515759,45100863
863,1627141763,620496,45150864
864,1627141763,721841,45200865
865,1627141763,822879,45250866
866,1627141763,926943,45300867
867,1627141764,30763,45350868
868,1627141764,132449,45400869
869,1627141764,235629,45450870
870,1627141764,340057,45500871
871,1627141764,444585,45550872
872,1627141764,549091,45600873
873,1627141764,653674,45650874
874,1627141764,758013,45700875
875,1627141764,862570,45750876
876,1627141764,967013,45800877
877,1627141765,71660,45850878
878,1627141765,176013,45900879
879,1627141765,280369,45950880
880,1627141765,384969,46000881
881,1627141765,489509,46050882
882,1627141765,593869,46100883
883,1627141765,698786,46150884
884,1627141765,804023,46200885
885,1627141765,907493,46250886
886,1627141766,12046,46300887
887,1627141766,116416,46350888
888,1627141766,220890,46400889
889,1627141766,321424,46450890
890,1627141766,425639,46500891
891,1627141766,527686,46550892
892,1627141766,628123,46600893
893,1627141766,731737,46650894
894,1627141766,836196,46700895
895,1627141766,940694,46750896
896,1627141767,45125,46800897
897,1627141767,149772,46850898
898,1627141767,254108,46900899
899,1627141767,361216,46950900
900,1627141767,462742,47000901
901,1627141767,567619,47050902
902,1627141767,672290,47100903
903,1627141767,776487,47150904
904,1627141767,881088,47200905
905,1627141767,985626,47250906
906,1627141768,90056,47300907
907,1627141768,194912,47350908
908,1627141768,299027,47400909
909,1627141768,403540,47450910
910,1627141768,508109,47500911
911,1627141768,612651,47550912
912,1627141768,717171,47600913
913,1627141768,818315,47650914
914,1627141768,918768,47700915
915,1627141769,18863,47750916
916,1627141769,123432,47800917
917,1627141769,227857,47850918
918,1627141769,332247,47900919
919,1627141769,436865,47950920
920,1627141769,541553,48000921
921,1627141769,645747,48050922
922,1627141769,750270,48100923
923,1627141769,854814,48150924
924,1627141769,959274,48200925
925,1627141770,62827,48250926
926,1627141770,168026,48300927
927,1627141770,272710,48350928
928,1627141770,374957,48400929
929,1627141770,475808,48450930
930,1627141770,579946,48500931
931,1627141770,685105,48550932
932,1627141770,786789,48600933
933,1627141770,887098,48650934
934,1627141770,992061,48700935
935,1627141771,92926,48750936
936,1627141771,196643,48800937
937,1627141771,297815,48850938
938,1627141771,402367,48900939
939,1627141771,502449,48950940
940,1627141771,603852,49000941
941,1627141771,704106,49050942
942,1627141771,805347,49100943
943,1627141771,909666,49150944
944,1627141772,14236,49200945
945,1627141772,118897,49250946
946,1627141772,223200,49300947
947,1627141772,327722,49350948
948,1627141772,431325,49400949
949,1627141772,533818,49450950
950,1627141772,636177,49500951
951,1627141772,744826,49550952
952,1627141772,845262,49600953
953,1627141772,948657,49650954
954,1627141773,52644,49700955
955,1627141773,153666,49750956
956,1627141773,256817,49800957
957,1627141773,360888,49850958
958,1627141773,465394,49900959
959,1627141773,570187,49950960
960,1627141773,674641,50000961
961,1627141773,778945,50050962
962,1627141773,883509,50100963
963,1627141773,987868,50150964
964,1627141774,92495,50200965
965,1627141774,196980,50250966
966,1627141774,301366,50300967
967,1627141774,405866,50350968
968,1627141774,510323,50400969
969,1627141774,615021,50450970
970,1627141774,719437,50500971
971,1627141774,824203,50550972
972,1627141774,928441,50600973
973,1627141775,32921,50650974
974,1627141775,137538,50700975
975,1627141775,242087,50750976
976,1627141775,346317,50800977
977,1627141775,453377,50850978
978,1627141775,557104,50900979
979,1627141775,659811,50950980
980,1627141775,764319,51000981
981,1627141775,868695,51050982
982,1627141775,973275,51100983
983,1627141776,77950,51150984
984,1627141776,182288,51200985
985,1627141776,286744,51250986
986,1627141776,391146,51300987
987,1627141776,495663,51350988
988,1627141776,600124,51400989
989,1627141776,704843,51450990
990,1627141776,809203,51500991
991,1627141776,913630,51550992
992,1627141777,18277,51600993
993,1627141777,122641,51650994
994,1627141777,227161,51700995
995,1627141777,329930,51750996
996,1627141777,431896,51800997
