counter,seconds,micro seconds,local clock [us]
545,1627359454,450582,32760546
546,1627359454,950758,32820547
547,1627359455,450830,32880548
548,1627359455,953301,32940549
549,1627359456,457932,33000550
550,1627359456,958015,33060551
551,1627359457,458063,33120552
552,1627359457,958091,33180553
553,1627359458,461066,33240554
554,1627359458,961538,33300555
555,1627359459,466587,33360556
556,1627359459,967375,33420557
557,1627359460,470319,33480558
558,1627359460,972210,33540559
559,1627359461,476377,33600560
560,1627359461,978846,33660561
561,1627359462,483857,33720562
562,1627359462,988894,33780563
563,1627359463,491712,33840564
564,1627359463,993631,33900565
565,1627359464,495235,33960566
566,1627359464,997428,34020567
567,1627359465,498530,34080568
568,1627359465,999377,34140569
569,1627359466,507127,34200570
570,1627359467,9856,34260571
571,1627359467,512630,34320572
572,1627359468,14756,34380573
573,1627359468,515138,34440574
574,1627359469,18751,34500575
575,1627359469,518898,34560576
576,1627359470,22927,34620577
577,1627359470,526512,34680578
578,1627359471,31623,34740579
579,1627359471,533266,34800580
580,1627359472,37173,34860581
581,1627359472,543798,34920582
582,1627359473,47313,34980583
583,1627359473,547449,35040584
584,1627359474,47553,35100585
585,1627359474,552516,35160586
