atomic clock time [us]
0,250000
1,500000
2,750000
3,1000000
4,1250000
5,1500000
6,1750000
7,2000000
8,2250000
9,2500000
10,2750000
11,3000000
12,3250000
13,3500000
14,3750000
15,4000000
16,4250000
17,4500000
18,4750000
19,5000000
20,5250000
21,5500000
22,5750000
23,6000000
24,6250000
25,6500000
26,6750000
27,7000000
28,7250000
29,7500000
30,7750000
31,8000000
32,8250000
33,8500000
34,8750000
35,9000000
36,9250000
37,9500000
38,9750000
39,10000000
40,10250000
41,10500000
42,10750000
43,11000000
44,11250000
45,11500000
46,11750000
47,12000000
48,12250000
49,12500000
50,12750000
51,13000000
52,13250000
53,13500000
54,13750000
55,14000000
56,14250000
57,14500000
58,14750000
59,15000000
60,15250000
61,15500000
62,15750000
63,16000000
64,16250000
65,16500000
66,16750000
67,17000000
68,17250000
69,17500000
70,17750000
71,18000000
72,18250000
73,18500000
74,18750000
75,19000000
76,19250000
77,19500000
78,19750000
79,20000000
80,20250000
81,20500000
82,20750000
83,21000000
84,21250000
85,21500000
86,21750000
87,22000000
88,22250000
89,22500000
90,22750000
91,23000000
92,23250000
93,23500000
94,23750000
95,24000000
96,24250000
97,24500000
98,24750000
99,25000000
100,25250000
101,25500000
102,25750000
103,26000000
104,26250000
105,26500000
106,26750000
107,27000000
108,27250000
109,27500000
110,27750000
111,28000000
112,28250000
113,28500000
114,28750000
115,29000000
116,29250000
117,29500000
118,29750000
119,30000000
120,30250000
121,30500000
122,30750000
123,31000000
124,31250000
125,31500000
126,31750000
127,32000000
128,32250000
129,32500000
130,32750000
131,33000000
132,33250000
133,33500000
134,33750000
135,34000000
136,34250000
137,34500000
138,34750000
139,35000000
140,35250000
141,35500000
142,35750000
143,36000000
144,36250000
145,36500000
146,36750000
147,37000000
148,37250000
149,37500000
150,37750000
151,38000000
152,38250000
153,38500000
154,38750000
155,39000000
156,39250000
157,39500000
158,39750000
159,40000000
160,40250000
161,40500000
162,40750000
163,41000000
164,41250000
165,41500000
166,41750000
167,42000000
168,42250000
169,42500000
170,42750000
171,43000000
172,43250000
173,43500000
174,43750000
175,44000000
176,44250000
177,44500000
178,44750000
179,45000000
180,45250000
181,45500000
182,45750000
183,46000000
184,46250000
185,46500000
186,46750000
187,47000000
188,47250000
189,47500000
190,47750000
191,48000000
192,48250000
193,48500000
194,48750000
195,49000000
196,49250000
197,49500000
198,49750000
199,50000000
200,50250000
201,50500000
202,50750000
203,51000000
204,51250000
205,51500000
206,51750000
207,52000000
208,52250000
209,52500000
210,52750000
211,53000000
212,53250000
213,53500000
214,53750000
215,54000000
216,54250000
217,54500000
218,54750000
219,55000000
220,55250000
221,55500000
222,55750000
223,56000000
224,56250000
225,56500000
226,56750000
227,57000000
228,57250000
229,57500000
230,57750000
231,58000000
232,58250000
233,58500000
234,58750000
235,59000000
236,59250000
237,59500000
238,59750000
239,60000000
240,60250000
241,60500032
242,60750032
243,61000032
244,61250032
245,61500032
246,61750032
247,62000032
248,62250032
249,62500032
250,62750032
251,63000032
252,63250032
253,63500032
254,63750032
255,64000032
256,64250032
257,64500032
258,64750032
259,65000032
260,65250032
261,65500032
262,65750032
263,66000032
264,66250032
265,66500032
266,66750032
267,67000032
268,67250032
269,67500032
270,67750032
271,68000032
272,68250032
273,68500032
274,68750032
275,69000032
276,69250032
277,69500032
278,69750032
279,70000032
280,70250032
281,70500032
282,70750032
283,71000032
284,71250032
285,71500032
286,71750032
287,72000032
288,72250032
289,72500032
290,72750032
291,73000032
292,73250032
293,73500032
294,73750032
295,74000032
296,74250032
297,74500032
298,74750032
299,75000032
300,75250032
301,75500032
302,75750032
303,76000032
304,76250032
305,76500032
306,76750032
307,77000032
308,77250032
309,77500032
310,77750032
311,78000032
312,78250032
313,78500032
314,78750032
315,79000032
316,79250032
317,79500032
318,79750032
319,80000032
320,80250032
321,80500032
322,80750032
323,81000032
324,81250032
325,81500032
326,81750032
327,82000032
328,82250032
329,82500032
330,82750032
331,83000032
332,83250032
333,83500032
334,83750032
335,84000032
336,84250032
337,84500032
338,84750032
339,85000032
340,85250032
341,85500032
342,85750032
343,86000032
344,86250032
345,86500032
346,86750032
347,87000032
348,87250032
349,87500032
350,87750032
351,88000032
352,88250032
353,88500032
354,88750032
355,89000032
356,89250032
357,89500032
358,89750032
359,90000032
360,90250032
361,90500032
362,90750032
363,91000032
364,91250032
365,91500032
366,91750032
367,92000032
368,92250032
369,92500032
370,92750032
371,93000032
372,93250032
373,93500032
374,93750032
375,94000032
376,94250032
377,94500032
378,94750032
379,95000032
380,95250032
381,95500032
382,95750032
383,96000032
384,96250032
385,96500032
386,96750032
387,97000032
388,97250032
389,97500032
390,97750032
391,98000032
392,98250032
393,98500032
394,98750032
395,99000032
396,99250032
397,99500032
398,99750032
399,100000032
400,100250032
401,100500032
402,100750032
403,101000032
404,101250032
405,101500032
406,101750032
407,102000032
408,102250032
409,102500032
410,102750032
411,103000032
412,103250032
413,103500032
414,103750032
415,104000032
416,104250032
417,104500032
418,104750032
419,105000032
420,105250032
421,105500032
422,105750032
423,106000032
424,106250032
425,106500032
426,106750032
427,107000032
428,107250032
429,107500032
430,107750032
431,108000032
432,108250032
433,108500032
434,108750032
435,109000032
436,109250032
437,109500032
438,109750032
439,110000032
440,110250032
441,110500032
442,110750032
443,111000032
444,111250032
445,111500032
446,111750032
447,112000032
448,112250032
449,112500032
450,112750032
451,113000032
452,113250032
453,113500032
454,113750032
455,114000032
456,114250032
457,114500032
458,114750032
459,115000032
460,115250032
461,115500032
462,115750032
463,116000032
464,116250032
465,116500032
466,116750032
467,117000032
468,117250032
469,117500032
470,117750032
471,118000032
472,118250032
473,118500032
474,118750032
475,119000032
476,119250032
477,119500032
478,119750032
479,120000032
480,120250032
