clock time [us]
196,109500852
197,109750856
198,110000860
199,110250864
200,110500868
201,110750872
202,111000876
203,111250880
204,111500884
205,111750888
206,112000892
207,112250896
208,112500900
209,112750904
210,113000908
211,113250912
212,113500916
213,113750920
214,114000924
215,114250928
216,114500932
217,114750936
218,115000940
219,115250944
220,115500948
221,115750952
222,116000956
223,116250960
224,116500964
225,116750968
226,117000972
227,117250976
228,117500980
229,117750984
230,118000988
231,118250992
232,118500996
233,118751000
234,119001004
235,119251008
236,119501012
237,119751016
238,120001020
239,120251024
