counter,seconds,micro seconds,local clock [ns]
199,1627176090,520383,10000000
200,1627176090,724221,10050000
201,1627176090,926638,10100000
202,1627176091,128155,10150000
203,1627176091,332895,10200000
204,1627176091,534450,10250000
205,1627176091,739254,10300000
206,1627176091,942387,10350000
207,1627176092,145506,10400000
208,1627176092,349697,10450000
209,1627176092,552136,10500000
210,1627176092,752300,10550000
211,1627176092,952407,10600000
212,1627176093,157037,10650000
213,1627176093,358832,10700000
214,1627176093,562329,10750000
215,1627176093,762675,10800000
216,1627176093,965483,10850000
217,1627176094,168801,10900000
218,1627176094,369794,10950000
219,1627176094,572072,11000000
220,1627176094,775759,11050000
221,1627176094,978492,11100000
222,1627176095,178945,11150000
223,1627176095,379211,11200000
224,1627176095,582278,11250000
225,1627176095,787220,11300000
226,1627176095,988547,11350000
227,1627176096,192425,11400000
228,1627176096,394850,11450000
229,1627176096,599522,11500000
230,1627176096,803229,11550000
231,1627176097,3477,11600000
232,1627176097,203655,11650000
233,1627176097,404649,11700000
234,1627176097,609847,11750000
235,1627176097,811353,11800000
236,1627176098,16492,11850000
237,1627176098,217727,11900000
238,1627176098,417932,11950000
239,1627176098,620928,12000000
240,1627176098,821457,12050000
241,1627176099,26595,12100000
242,1627176099,227687,12150000
243,1627176099,432890,12200000
244,1627176099,634125,12250000
245,1627176099,839246,12300000
246,1627176100,40476,12350000
247,1627176100,245617,12400000
248,1627176100,446882,12450000
249,1627176100,651977,12500000
250,1627176100,852992,12550000
251,1627176101,54270,12600000
252,1627176101,259456,12650000
253,1627176101,464643,12700000
254,1627176101,665935,12750000
255,1627176101,871030,12800000
256,1627176102,72261,12850000
257,1627176102,276606,12900000
258,1627176102,478531,12950000
259,1627176102,681144,13000000
260,1627176102,884869,13050000
261,1627176103,86007,13100000
262,1627176103,291202,13150000
263,1627176103,496366,13200000
264,1627176103,697641,13250000
265,1627176103,900887,13300000
266,1627176104,103975,13350000
267,1627176104,309019,13400000
268,1627176104,510296,13450000
269,1627176104,712919,13500000
270,1627176104,916487,13550000
271,1627176105,118990,13600000
272,1627176105,323064,13650000
273,1627176105,528152,13700000
274,1627176105,729287,13750000
275,1627176105,934559,13800000
276,1627176106,135621,13850000
277,1627176106,340748,13900000
278,1627176106,542081,13950000
279,1627176106,747213,14000000
280,1627176106,948241,14050000
281,1627176107,148338,14100000
282,1627176107,348621,14150000
283,1627176107,552159,14200000
284,1627176107,757295,14250000
285,1627176107,958306,14300000
286,1627176108,161494,14350000
287,1627176108,364504,14400000
288,1627176108,569715,14450000
289,1627176108,771278,14500000
290,1627176108,976331,14550000
291,1627176109,179429,14600000
292,1627176109,384597,14650000
293,1627176109,589179,14700000
294,1627176109,792743,14750000
295,1627176109,993823,14800000
296,1627176110,198341,14850000
297,1627176110,400483,14900000
298,1627176110,602208,14950000
299,1627176110,806110,15000000
300,1627176111,9113,15050000
301,1627176111,210405,15100000
302,1627176111,412173,15150000
303,1627176111,615493,15200000
304,1627176111,820639,15250000
305,1627176112,21602,15300000
306,1627176112,225752,15350000
307,1627176112,428256,15400000
308,1627176112,629588,15450000
309,1627176112,834606,15500000
310,1627176113,39765,15550000
311,1627176113,240965,15600000
312,1627176113,446181,15650000
313,1627176113,647413,15700000
314,1627176113,847915,15750000
315,1627176114,53112,15800000
316,1627176114,253851,15850000
317,1627176114,459028,15900000
