counter,seconds,micro seconds,local clock [ns]
198,1627176098,642334,12000202
199,1627176098,844406,12050203
200,1627176099,45787,12100204
201,1627176099,250890,12150205
202,1627176099,452743,12200206
203,1627176099,657232,12250207
204,1627176099,859218,12300208
205,1627176100,63559,12350209
206,1627176100,265480,12400210
207,1627176100,467027,12450211
208,1627176100,667683,12500212
209,1627176100,867984,12550213
210,1627176101,69378,12600214
211,1627176101,271980,12650215
212,1627176101,476371,12700216
213,1627176101,678414,12750217
214,1627176101,879550,12800218
215,1627176102,82261,12850219
216,1627176102,285908,12900220
217,1627176102,490056,12950221
218,1627176102,693791,13000222
219,1627176102,895362,13050223
220,1627176103,99064,13100224
221,1627176103,302920,13150225
222,1627176103,505014,13200226
223,1627176103,709423,13250227
224,1627176103,911566,13300228
225,1627176104,115504,13350229
226,1627176104,318854,13400230
227,1627176104,521877,13450231
228,1627176104,726773,13500232
229,1627176104,927274,13550233
230,1627176105,130568,13600234
231,1627176105,334501,13650235
232,1627176105,537832,13700236
233,1627176105,740926,13750237
234,1627176105,943742,13800238
235,1627176106,148125,13850239
236,1627176106,350455,13900240
237,1627176106,553571,13950241
238,1627176106,755727,14000242
239,1627176106,959838,14050243
240,1627176107,160502,14100244
241,1627176107,360789,14150245
242,1627176107,563735,14200246
243,1627176107,768802,14250247
244,1627176107,970001,14300248
245,1627176108,172148,14350249
246,1627176108,376372,14400250
247,1627176108,579034,14450251
248,1627176108,782797,14500252
249,1627176108,984992,14550253
250,1627176109,189023,14600254
251,1627176109,391642,14650255
252,1627176109,596194,14700256
253,1627176109,799778,14750257
254,1627176110,1911,14800258
255,1627176110,205241,14850259
256,1627176110,409688,14900260
257,1627176110,610046,14950261
258,1627176110,814615,15000262
259,1627176111,15945,15050263
260,1627176111,220691,15100264
261,1627176111,425202,15150265
262,1627176111,625734,15200266
263,1627176111,827727,15250267
264,1627176112,28711,15300268
265,1627176112,232865,15350269
266,1627176112,435429,15400270
267,1627176112,637188,15450271
268,1627176112,837471,15500272
269,1627176113,39800,15550273
270,1627176113,241067,15600274
271,1627176113,446142,15650275
272,1627176113,647340,15700276
273,1627176113,847894,15750277
274,1627176114,53077,15800278
275,1627176114,253819,15850279
276,1627176114,459015,15900280
277,1627176114,663350,15950281
278,1627176114,866043,16000282
279,1627176115,70694,16050283
280,1627176115,272765,16100284
281,1627176115,475767,16150285
282,1627176115,679328,16200286
283,1627176115,879533,16250287
284,1627176116,82650,16300288
285,1627176116,285625,16350289
286,1627176116,489885,16400290
287,1627176116,690032,16450291
288,1627176116,892430,16500292
289,1627176117,94621,16550293
290,1627176117,295035,16600294
291,1627176117,496429,16650295
292,1627176117,699246,16700296
293,1627176117,902344,16750297
294,1627176118,105512,16800298
295,1627176118,309789,16850299
296,1627176118,511928,16900300
297,1627176118,713526,16950301
298,1627176118,918867,17000302
299,1627176119,123517,17050303
300,1627176119,324562,17100304
301,1627176119,525736,17150305
302,1627176119,730846,17200306
303,1627176119,935053,17250307
304,1627176120,137130,17300308
305,1627176120,337296,17350309
306,1627176120,541267,17400310
307,1627176120,741751,17450311
308,1627176120,945102,17500312
309,1627176121,148163,17550313
310,1627176121,349334,17600314
311,1627176121,553562,17650315
312,1627176121,753754,17700316
313,1627176121,954473,17750317
314,1627176122,158599,17800318
315,1627176122,360276,17850319
316,1627176122,563794,17900320
317,1627176122,769114,17950321
318,1627176122,970079,18000322
319,1627176123,171271,18050323
320,1627176123,376335,18100324
321,1627176123,579237,18150325
322,1627176123,782393,18200326
323,1627176123,986433,18250327
324,1627176124,189119,18300328
325,1627176124,393343,18350329
326,1627176124,596309,18400330
327,1627176124,800472,18450331
328,1627176125,1505,18500332
329,1627176125,201912,18550333
330,1627176125,405550,18600334
331,1627176125,608976,18650335
332,1627176125,809210,18700336
333,1627176126,12245,18750337
334,1627176126,213340,18800338
335,1627176126,418179,18850339
336,1627176126,618328,18900340
337,1627176126,818811,18950341
338,1627176127,22049,19000342
339,1627176127,222816,19050343
340,1627176127,426835,19100344
341,1627176127,627175,19150345
342,1627176127,828608,19200346
343,1627176128,32194,19250347
344,1627176128,235806,19300348
345,1627176128,439358,19350349
346,1627176128,643130,19400350
347,1627176128,845085,19450351
348,1627176129,50001,19500352
349,1627176129,254134,19550353
350,1627176129,457778,19600354
351,1627176129,659370,19650355
352,1627176129,859486,19700356
353,1627176130,64061,19750357
354,1627176130,267969,19800358
355,1627176130,468933,19850359
356,1627176130,670096,19900360
357,1627176130,874100,19950361
358,1627176131,77755,20000362
359,1627176131,282667,20050363
360,1627176131,482976,20100364
361,1627176131,684898,20150365
362,1627176131,886503,20200366
363,1627176132,87880,20250367
364,1627176132,292887,20300368
365,1627176132,496289,20350369
366,1627176132,698211,20400370
367,1627176132,901450,20450371
368,1627176133,103630,20500372
369,1627176133,305133,20550373
370,1627176133,509071,20600374
371,1627176133,709655,20650375
372,1627176133,911191,20700376
373,1627176134,116914,20750377
374,1627176134,317967,20800378
375,1627176134,521952,20850379
376,1627176134,722451,20900380
377,1627176134,929814,20950381
378,1627176135,132680,21000382
379,1627176135,335206,21050383
380,1627176135,539821,21100384
381,1627176135,743103,21150385
382,1627176135,944300,21200386
383,1627176136,147436,21250387
384,1627176136,351847,21300388
385,1627176136,555386,21350389
386,1627176136,760567,21400390
